"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial"
"483",2021,"Fota",5,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"484",2021,"Fota",30,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"485",2021,"Fota",51,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"486",2021,"Fota",10,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"487",2021,"Fota",45,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"488",2021,"Fota",8,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"489",2021,"Fota",43,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"490",2021,"Fota",28,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"491",2021,"Fota",46,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"492",2021,"Fota",42,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"493",2021,"Fota",32,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"494",2021,"Fota",36,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"495",2021,"Fota",41,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"496",2021,"Fota",1,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"497",2021,"Fota",37,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"498",2021,"Fota",23,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"499",2021,"Fota",19,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"500",2021,"Fota",44,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"501",2021,"Fota",35,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"502",2021,"Fota",18,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"503",2021,"Fota",26,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"504",2021,"Fota",3,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"505",2021,"Fota",22,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"506",2021,"Fota",29,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"507",2021,"Fota",39,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"508",2021,"Fota",20,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"509",2021,"Fota",24,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"510",2021,"Fota",27,0.7703048,0,-1,0.69327432,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"511",2021,"Gahombo",6,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"512",2021,"Gahombo",45,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"513",2021,"Gahombo",47,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"514",2021,"Gahombo",23,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"515",2021,"Gahombo",19,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"516",2021,"Gahombo",27,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"517",2021,"Gahombo",12,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"518",2021,"Gahombo",36,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"519",2021,"Gahombo",2,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"520",2021,"Gahombo",17,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"521",2021,"Gahombo",18,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"522",2021,"Gahombo",4,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"523",2021,"Gahombo",21,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"524",2021,"Gahombo",48,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"525",2021,"Gahombo",3,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"526",2021,"Gahombo",10,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"527",2021,"Gahombo",38,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"528",2021,"Gahombo",13,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"529",2021,"Gahombo",35,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"530",2021,"Gahombo",5,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"531",2021,"Gahombo",49,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"532",2021,"Gahombo",24,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"533",2021,"Gahombo",14,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"534",2021,"Gahombo",9,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"535",2021,"Gahombo",32,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"536",2021,"Gahombo",37,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"537",2021,"Gahombo",16,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"538",2021,"Gahombo",25,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"539",2021,"Gahombo",50,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"540",2021,"Gahombo",1,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"541",2021,"Gahombo",44,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"542",2021,"Gahombo",51,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"543",2021,"Gahombo",42,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"544",2021,"Gahombo",20,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"545",2021,"Gahombo",29,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"546",2021,"Gahombo",43,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"547",2021,"Gahombo",11,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"548",2021,"Gahombo",41,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"549",2021,"Gahombo",39,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"550",2021,"Gahombo",30,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"551",2021,"Gahombo",22,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"552",2021,"Gahombo",28,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"553",2021,"Gahombo",33,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"554",2021,"Gahombo",46,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"555",2021,"Gahombo",7,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"556",2021,"Gahombo",15,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"557",2021,"Gahombo",40,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"558",2021,"Gahombo",26,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"559",2021,"Gahombo",31,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"560",2021,"Gahombo",34,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"561",2021,"Gahombo",8,0.8609038,0,-1,0.77481342,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"562",2021,"Gashoho",40,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"563",2021,"Gashoho",21,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"564",2021,"Gashoho",17,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"565",2021,"Gashoho",22,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"566",2021,"Gashoho",49,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"567",2021,"Gashoho",41,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"568",2021,"Gashoho",13,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"569",2021,"Gashoho",11,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"570",2021,"Gashoho",18,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"571",2021,"Gashoho",32,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"572",2021,"Gashoho",37,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"573",2021,"Gashoho",50,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"574",2021,"Gashoho",12,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"575",2021,"Gashoho",20,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"576",2021,"Gashoho",26,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"577",2021,"Gashoho",9,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"578",2021,"Gashoho",23,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"579",2021,"Gashoho",39,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"580",2021,"Gashoho",24,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"581",2021,"Gashoho",8,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"582",2021,"Gashoho",31,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"583",2021,"Gashoho",28,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"584",2021,"Gashoho",1,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"585",2021,"Gashoho",7,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"586",2021,"Gashoho",2,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"587",2021,"Gashoho",38,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"588",2021,"Gashoho",43,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"589",2021,"Gashoho",15,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"590",2021,"Gashoho",47,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"591",2021,"Gashoho",25,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"592",2021,"Gashoho",19,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"593",2021,"Gashoho",48,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"594",2021,"Gashoho",14,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"595",2021,"Gashoho",35,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"596",2021,"Gashoho",10,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"597",2021,"Gashoho",29,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"598",2021,"Gashoho",36,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"599",2021,"Gashoho",30,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"600",2021,"Gashoho",16,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"601",2021,"Gashoho",46,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"602",2021,"Gashoho",51,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"603",2021,"Gashoho",3,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"604",2021,"Gashoho",33,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"605",2021,"Gashoho",6,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"606",2021,"Gashoho",27,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"607",2021,"Gashoho",45,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"608",2021,"Gashoho",34,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"609",2021,"Gashoho",42,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"610",2021,"Gashoho",44,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"611",2021,"Gashoho",4,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"612",2021,"Gashoho",5,0.7398909,0,-1,0.66590181,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"613",2021,"Gihofi",32,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"614",2021,"Gihofi",26,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"615",2021,"Gihofi",27,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"616",2021,"Gihofi",47,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"617",2021,"Gihofi",5,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"618",2021,"Gihofi",23,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"619",2021,"Gihofi",49,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"620",2021,"Gihofi",24,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"621",2021,"Gihofi",43,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"622",2021,"Gihofi",8,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"623",2021,"Gihofi",38,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"624",2021,"Gihofi",51,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"625",2021,"Gihofi",22,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"626",2021,"Gihofi",40,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"627",2021,"Gihofi",12,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"628",2021,"Gihofi",21,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"629",2021,"Gihofi",33,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"630",2021,"Gihofi",20,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"631",2021,"Gihofi",13,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"632",2021,"Gihofi",42,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"633",2021,"Gihofi",36,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"634",2021,"Gihofi",46,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"635",2021,"Gihofi",35,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"636",2021,"Gihofi",7,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"637",2021,"Gihofi",48,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"638",2021,"Gihofi",4,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"639",2021,"Gihofi",6,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"640",2021,"Gihofi",15,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"641",2021,"Gihofi",28,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"642",2021,"Gihofi",9,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"643",2021,"Gihofi",29,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"644",2021,"Gihofi",11,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"645",2021,"Gihofi",19,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"646",2021,"Gihofi",17,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"647",2021,"Gihofi",2,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"648",2021,"Gihofi",30,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"649",2021,"Gihofi",31,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"650",2021,"Gihofi",18,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"651",2021,"Gihofi",10,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"652",2021,"Gihofi",50,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"653",2021,"Gihofi",44,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"654",2021,"Gihofi",14,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"655",2021,"Gihofi",37,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"656",2021,"Gihofi",3,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"657",2021,"Gihofi",1,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"658",2021,"Gihofi",25,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"659",2021,"Gihofi",41,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"660",2021,"Gihofi",16,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"661",2021,"Gihofi",39,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"662",2021,"Gihofi",34,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"663",2021,"Gihofi",45,0.9132014,0,-1,0.82188126,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"664",2021,"Gitega",20,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"665",2021,"Gitega",25,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"666",2021,"Gitega",43,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"667",2021,"Gitega",40,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"668",2021,"Gitega",30,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"669",2021,"Gitega",47,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"670",2021,"Gitega",21,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"671",2021,"Gitega",45,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"672",2021,"Gitega",42,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"673",2021,"Gitega",3,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"674",2021,"Gitega",17,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"675",2021,"Gitega",13,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"676",2021,"Gitega",46,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"677",2021,"Gitega",11,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"678",2021,"Gitega",2,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"679",2021,"Gitega",37,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"680",2021,"Gitega",32,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"681",2021,"Gitega",12,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"682",2021,"Gitega",14,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"683",2021,"Gitega",23,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"684",2021,"Gitega",10,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"685",2021,"Gitega",51,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"686",2021,"Gitega",4,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"687",2021,"Gitega",41,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"688",2021,"Gitega",38,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"689",2021,"Gitega",24,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"690",2021,"Gitega",29,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"691",2021,"Gitega",15,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"692",2021,"Gitega",39,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"693",2021,"Gitega",48,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"694",2021,"Gitega",16,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"695",2021,"Gitega",8,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"696",2021,"Gitega",19,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"697",2021,"Gitega",28,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"698",2021,"Gitega",33,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"699",2021,"Gitega",9,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"700",2021,"Gitega",7,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"701",2021,"Gitega",18,0.6617369,0,-1,0.59556321,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
