"","year","admin_name","seed","access","simday","duration","coverage","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial","net_type_PBO"
"1120",2021,"Kinyinya",49,0.903404,0,-1,0.8130636,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1121",2021,"Kinyinya",50,0.903404,0,-1,0.8130636,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1122",2021,"Kinyinya",51,0.903404,0,-1,0.8130636,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1123",2021,"Kiremba",1,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1124",2021,"Kiremba",2,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1125",2021,"Kiremba",3,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1126",2021,"Kiremba",4,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1127",2021,"Kiremba",5,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1128",2021,"Kiremba",6,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1129",2021,"Kiremba",7,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1130",2021,"Kiremba",8,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1131",2021,"Kiremba",9,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1132",2021,"Kiremba",10,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1133",2021,"Kiremba",11,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1134",2021,"Kiremba",12,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1135",2021,"Kiremba",13,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1136",2021,"Kiremba",14,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1137",2021,"Kiremba",15,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1138",2021,"Kiremba",16,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1139",2021,"Kiremba",17,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1140",2021,"Kiremba",18,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1141",2021,"Kiremba",19,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1142",2021,"Kiremba",20,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1143",2021,"Kiremba",21,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1144",2021,"Kiremba",22,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1145",2021,"Kiremba",23,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1146",2021,"Kiremba",24,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1147",2021,"Kiremba",25,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1148",2021,"Kiremba",26,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1149",2021,"Kiremba",27,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1150",2021,"Kiremba",28,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1151",2021,"Kiremba",29,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1152",2021,"Kiremba",30,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1153",2021,"Kiremba",31,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1154",2021,"Kiremba",32,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1155",2021,"Kiremba",33,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1156",2021,"Kiremba",34,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1157",2021,"Kiremba",35,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1158",2021,"Kiremba",36,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1159",2021,"Kiremba",37,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1160",2021,"Kiremba",38,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1161",2021,"Kiremba",39,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1162",2021,"Kiremba",40,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1163",2021,"Kiremba",41,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1164",2021,"Kiremba",42,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1165",2021,"Kiremba",43,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1166",2021,"Kiremba",44,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1167",2021,"Kiremba",45,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1168",2021,"Kiremba",46,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1169",2021,"Kiremba",47,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1170",2021,"Kiremba",48,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1171",2021,"Kiremba",49,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1172",2021,"Kiremba",50,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1173",2021,"Kiremba",51,0.7916636,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1174",2021,"Kirundo",1,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1175",2021,"Kirundo",2,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1176",2021,"Kirundo",3,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1177",2021,"Kirundo",4,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1178",2021,"Kirundo",5,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1179",2021,"Kirundo",6,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1180",2021,"Kirundo",7,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1181",2021,"Kirundo",8,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1182",2021,"Kirundo",9,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1183",2021,"Kirundo",10,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1184",2021,"Kirundo",11,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1185",2021,"Kirundo",12,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1186",2021,"Kirundo",13,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1187",2021,"Kirundo",14,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1188",2021,"Kirundo",15,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1189",2021,"Kirundo",16,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1190",2021,"Kirundo",17,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1191",2021,"Kirundo",18,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1192",2021,"Kirundo",19,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1193",2021,"Kirundo",20,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1194",2021,"Kirundo",21,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1195",2021,"Kirundo",22,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1196",2021,"Kirundo",23,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1197",2021,"Kirundo",24,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1198",2021,"Kirundo",25,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1199",2021,"Kirundo",26,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1200",2021,"Kirundo",27,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1201",2021,"Kirundo",28,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1202",2021,"Kirundo",29,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1203",2021,"Kirundo",30,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1204",2021,"Kirundo",31,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1205",2021,"Kirundo",32,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1206",2021,"Kirundo",33,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1207",2021,"Kirundo",34,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1208",2021,"Kirundo",35,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1209",2021,"Kirundo",36,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1210",2021,"Kirundo",37,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1211",2021,"Kirundo",38,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1212",2021,"Kirundo",39,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1213",2021,"Kirundo",40,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1214",2021,"Kirundo",41,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1215",2021,"Kirundo",42,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1216",2021,"Kirundo",43,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1217",2021,"Kirundo",44,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1218",2021,"Kirundo",45,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1219",2021,"Kirundo",46,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1220",2021,"Kirundo",47,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1221",2021,"Kirundo",48,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1222",2021,"Kirundo",49,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1223",2021,"Kirundo",50,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1224",2021,"Kirundo",51,0.8662224,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1225",2021,"Mabayi",1,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1226",2021,"Mabayi",2,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1227",2021,"Mabayi",3,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1228",2021,"Mabayi",4,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1229",2021,"Mabayi",5,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1230",2021,"Mabayi",6,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1231",2021,"Mabayi",7,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1232",2021,"Mabayi",8,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1233",2021,"Mabayi",9,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1234",2021,"Mabayi",10,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1235",2021,"Mabayi",11,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1236",2021,"Mabayi",12,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1237",2021,"Mabayi",13,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1238",2021,"Mabayi",14,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1239",2021,"Mabayi",15,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1240",2021,"Mabayi",16,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1241",2021,"Mabayi",17,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1242",2021,"Mabayi",18,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1243",2021,"Mabayi",19,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1244",2021,"Mabayi",20,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1245",2021,"Mabayi",21,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1246",2021,"Mabayi",22,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1247",2021,"Mabayi",23,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1248",2021,"Mabayi",24,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1249",2021,"Mabayi",25,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1250",2021,"Mabayi",26,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1251",2021,"Mabayi",27,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1252",2021,"Mabayi",28,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1253",2021,"Mabayi",29,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1254",2021,"Mabayi",30,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1255",2021,"Mabayi",31,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1256",2021,"Mabayi",32,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1257",2021,"Mabayi",33,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1258",2021,"Mabayi",34,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1259",2021,"Mabayi",35,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1260",2021,"Mabayi",36,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1261",2021,"Mabayi",37,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1262",2021,"Mabayi",38,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1263",2021,"Mabayi",39,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1264",2021,"Mabayi",40,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1265",2021,"Mabayi",41,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1266",2021,"Mabayi",42,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1267",2021,"Mabayi",43,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1268",2021,"Mabayi",44,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1269",2021,"Mabayi",45,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1270",2021,"Mabayi",46,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1271",2021,"Mabayi",47,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1272",2021,"Mabayi",48,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1273",2021,"Mabayi",49,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1274",2021,"Mabayi",50,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1275",2021,"Mabayi",51,0.8540755,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1276",2021,"Makamba",1,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1277",2021,"Makamba",2,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1278",2021,"Makamba",3,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1279",2021,"Makamba",4,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1280",2021,"Makamba",5,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1281",2021,"Makamba",6,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1282",2021,"Makamba",7,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1283",2021,"Makamba",8,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1284",2021,"Makamba",9,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1285",2021,"Makamba",10,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1286",2021,"Makamba",11,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1287",2021,"Makamba",12,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1288",2021,"Makamba",13,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1289",2021,"Makamba",14,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1290",2021,"Makamba",15,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1291",2021,"Makamba",16,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1292",2021,"Makamba",17,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1293",2021,"Makamba",18,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1294",2021,"Makamba",19,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1295",2021,"Makamba",20,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1296",2021,"Makamba",21,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1297",2021,"Makamba",22,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1298",2021,"Makamba",23,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1299",2021,"Makamba",24,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1300",2021,"Makamba",25,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1301",2021,"Makamba",26,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1302",2021,"Makamba",27,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1303",2021,"Makamba",28,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1304",2021,"Makamba",29,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1305",2021,"Makamba",30,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1306",2021,"Makamba",31,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1307",2021,"Makamba",32,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1308",2021,"Makamba",33,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1309",2021,"Makamba",34,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1310",2021,"Makamba",35,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1311",2021,"Makamba",36,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1312",2021,"Makamba",37,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1313",2021,"Makamba",38,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1314",2021,"Makamba",39,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1315",2021,"Makamba",40,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1316",2021,"Makamba",41,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1317",2021,"Makamba",42,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1318",2021,"Makamba",43,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1319",2021,"Makamba",44,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1320",2021,"Makamba",45,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1321",2021,"Makamba",46,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1322",2021,"Makamba",47,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1323",2021,"Makamba",48,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.914624737339336,0.702855803114514,1
"1324",2021,"Makamba",49,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1325",2021,"Makamba",50,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
"1326",2021,"Makamba",51,0.8331611,0,-1,0.8,6.594,0.8,0.4,0.75,0.849844325325269,0.506566652462825,1
"1327",2021,"Matana",1,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1328",2021,"Matana",2,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1329",2021,"Matana",3,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1330",2021,"Matana",4,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1331",2021,"Matana",5,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1332",2021,"Matana",6,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1333",2021,"Matana",7,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1334",2021,"Matana",8,0.7397546,0,-1,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
