"","year","admin_name","seed","coverage","birthday_age","net_life_lognormal_mu","net_life_lognormal_sigma","simday","duration","bio_mortality","block_initial","kill_initial","indoor_net_protection","net_type_PBO"
"852",2021,"Cibitoke",18,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"853",2021,"Cibitoke",19,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"854",2021,"Cibitoke",19,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"855",2021,"Cibitoke",20,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"856",2021,"Cibitoke",20,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"857",2021,"Cibitoke",21,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"858",2021,"Cibitoke",21,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"859",2021,"Cibitoke",22,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"860",2021,"Cibitoke",22,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"861",2021,"Cibitoke",23,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"862",2021,"Cibitoke",23,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"863",2021,"Cibitoke",24,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"864",2021,"Cibitoke",24,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"865",2021,"Cibitoke",25,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"866",2021,"Cibitoke",25,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"867",2021,"Cibitoke",26,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"868",2021,"Cibitoke",26,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"869",2021,"Cibitoke",27,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"870",2021,"Cibitoke",27,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"871",2021,"Cibitoke",28,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"872",2021,"Cibitoke",28,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"873",2021,"Cibitoke",29,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"874",2021,"Cibitoke",29,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"875",2021,"Cibitoke",30,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"876",2021,"Cibitoke",30,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"877",2021,"Cibitoke",31,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"878",2021,"Cibitoke",31,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"879",2021,"Cibitoke",32,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"880",2021,"Cibitoke",32,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"881",2021,"Cibitoke",33,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"882",2021,"Cibitoke",33,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"883",2021,"Cibitoke",34,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"884",2021,"Cibitoke",34,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"885",2021,"Cibitoke",35,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"886",2021,"Cibitoke",35,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"887",2021,"Cibitoke",36,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"888",2021,"Cibitoke",36,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"889",2021,"Cibitoke",37,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"890",2021,"Cibitoke",37,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"891",2021,"Cibitoke",38,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"892",2021,"Cibitoke",38,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"893",2021,"Cibitoke",39,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"894",2021,"Cibitoke",39,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"895",2021,"Cibitoke",40,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"896",2021,"Cibitoke",40,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"897",2021,"Cibitoke",41,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"898",2021,"Cibitoke",41,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"899",2021,"Cibitoke",42,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"900",2021,"Cibitoke",42,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"901",2021,"Cibitoke",43,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"902",2021,"Cibitoke",43,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"903",2021,"Cibitoke",44,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"904",2021,"Cibitoke",44,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"905",2021,"Cibitoke",45,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"906",2021,"Cibitoke",45,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"907",2021,"Cibitoke",46,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"908",2021,"Cibitoke",46,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"909",2021,"Cibitoke",47,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"910",2021,"Cibitoke",47,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"911",2021,"Cibitoke",48,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"912",2021,"Cibitoke",48,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"913",2021,"Cibitoke",49,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"914",2021,"Cibitoke",49,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"915",2021,"Cibitoke",50,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"916",2021,"Cibitoke",50,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"917",2021,"Cibitoke",51,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"918",2021,"Cibitoke",51,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"919",2021,"Fota",1,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"920",2021,"Fota",1,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"921",2021,"Fota",2,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"922",2021,"Fota",2,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"923",2021,"Fota",3,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"924",2021,"Fota",3,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"925",2021,"Fota",4,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"926",2021,"Fota",4,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"927",2021,"Fota",5,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"928",2021,"Fota",5,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"929",2021,"Fota",6,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"930",2021,"Fota",6,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"931",2021,"Fota",7,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"932",2021,"Fota",7,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"933",2021,"Fota",8,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"934",2021,"Fota",8,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"935",2021,"Fota",9,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"936",2021,"Fota",9,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"937",2021,"Fota",10,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"938",2021,"Fota",10,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"939",2021,"Fota",11,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"940",2021,"Fota",11,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"941",2021,"Fota",12,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"942",2021,"Fota",12,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"943",2021,"Fota",13,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"944",2021,"Fota",13,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"945",2021,"Fota",14,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"946",2021,"Fota",14,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"947",2021,"Fota",15,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"948",2021,"Fota",15,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"949",2021,"Fota",16,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"950",2021,"Fota",16,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"951",2021,"Fota",17,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"952",2021,"Fota",17,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"953",2021,"Fota",18,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"954",2021,"Fota",18,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"955",2021,"Fota",19,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"956",2021,"Fota",19,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"957",2021,"Fota",20,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"958",2021,"Fota",20,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"959",2021,"Fota",21,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"960",2021,"Fota",21,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"961",2021,"Fota",22,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"962",2021,"Fota",22,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"963",2021,"Fota",23,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"964",2021,"Fota",23,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"965",2021,"Fota",24,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"966",2021,"Fota",24,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"967",2021,"Fota",25,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"968",2021,"Fota",25,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"969",2021,"Fota",26,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"970",2021,"Fota",26,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"971",2021,"Fota",27,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"972",2021,"Fota",27,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"973",2021,"Fota",28,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"974",2021,"Fota",28,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"975",2021,"Fota",29,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"976",2021,"Fota",29,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"977",2021,"Fota",30,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"978",2021,"Fota",30,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"979",2021,"Fota",31,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"980",2021,"Fota",31,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"981",2021,"Fota",32,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"982",2021,"Fota",32,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"983",2021,"Fota",33,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"984",2021,"Fota",33,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"985",2021,"Fota",34,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"986",2021,"Fota",34,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"987",2021,"Fota",35,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"988",2021,"Fota",35,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"989",2021,"Fota",36,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"990",2021,"Fota",36,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"991",2021,"Fota",37,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"992",2021,"Fota",37,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"993",2021,"Fota",38,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"994",2021,"Fota",38,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"995",2021,"Fota",39,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"996",2021,"Fota",39,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"997",2021,"Fota",40,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"998",2021,"Fota",40,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"999",2021,"Fota",41,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1000",2021,"Fota",41,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1001",2021,"Fota",42,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1002",2021,"Fota",42,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1003",2021,"Fota",43,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1004",2021,"Fota",43,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1005",2021,"Fota",44,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"1006",2021,"Fota",44,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"1007",2021,"Fota",45,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1008",2021,"Fota",45,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1009",2021,"Fota",46,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1010",2021,"Fota",46,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1011",2021,"Fota",47,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1012",2021,"Fota",47,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1013",2021,"Fota",48,0.6588,3,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"1014",2021,"Fota",48,0.8235,1,6.594,0.8,0,-1,0.64,0.82062092470333,0.446653811747827,0.75,0
"1015",2021,"Fota",49,0.6588,3,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1016",2021,"Fota",49,0.8235,1,6.594,0.8,0,-1,0.64,0.716080373939438,0.461331359784742,0.75,0
"1017",2021,"Fota",50,0.6588,3,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1018",2021,"Fota",50,0.8235,1,6.594,0.8,0,-1,0.64,0.710610942143496,0.446653811747827,0.75,0
"1019",2021,"Fota",51,0.6588,3,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1020",2021,"Fota",51,0.8235,1,6.594,0.8,0,-1,0.64,0.828285381390027,0.461331359784742,0.75,0
"1021",2021,"Gahombo",1,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1022",2021,"Gahombo",1,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1023",2021,"Gahombo",2,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1024",2021,"Gahombo",2,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1025",2021,"Gahombo",3,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1026",2021,"Gahombo",3,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1027",2021,"Gahombo",4,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1028",2021,"Gahombo",4,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1029",2021,"Gahombo",5,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1030",2021,"Gahombo",5,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1031",2021,"Gahombo",6,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1032",2021,"Gahombo",6,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1033",2021,"Gahombo",7,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1034",2021,"Gahombo",7,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1035",2021,"Gahombo",8,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1036",2021,"Gahombo",8,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1037",2021,"Gahombo",9,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1038",2021,"Gahombo",9,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1039",2021,"Gahombo",10,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1040",2021,"Gahombo",10,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1041",2021,"Gahombo",11,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1042",2021,"Gahombo",11,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1043",2021,"Gahombo",12,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1044",2021,"Gahombo",12,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1045",2021,"Gahombo",13,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1046",2021,"Gahombo",13,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1047",2021,"Gahombo",14,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1048",2021,"Gahombo",14,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1049",2021,"Gahombo",15,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1050",2021,"Gahombo",15,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1051",2021,"Gahombo",16,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1052",2021,"Gahombo",16,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1053",2021,"Gahombo",17,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1054",2021,"Gahombo",17,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1055",2021,"Gahombo",18,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1056",2021,"Gahombo",18,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1057",2021,"Gahombo",19,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1058",2021,"Gahombo",19,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1059",2021,"Gahombo",20,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1060",2021,"Gahombo",20,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1061",2021,"Gahombo",21,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1062",2021,"Gahombo",21,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1063",2021,"Gahombo",22,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1064",2021,"Gahombo",22,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1065",2021,"Gahombo",23,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1066",2021,"Gahombo",23,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1067",2021,"Gahombo",24,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1068",2021,"Gahombo",24,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1069",2021,"Gahombo",25,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1070",2021,"Gahombo",25,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1071",2021,"Gahombo",26,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1072",2021,"Gahombo",26,0.8235,1,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
"1073",2021,"Gahombo",27,0.6588,3,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1074",2021,"Gahombo",27,0.8235,1,6.594,0.8,0,-1,0.64,0.852173113111923,0.511856558449652,0.75,1
"1075",2021,"Gahombo",28,0.6588,3,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1076",2021,"Gahombo",28,0.8235,1,6.594,0.8,0,-1,0.64,0.921665076391424,0.734136502917537,0.75,1
"1077",2021,"Gahombo",29,0.6588,3,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1078",2021,"Gahombo",29,0.8235,1,6.594,0.8,0,-1,0.64,0.734129743302374,0.511856558449652,0.75,1
"1079",2021,"Gahombo",30,0.6588,3,6.594,0.8,0,-1,0.64,0.800852749131681,0.734136502917537,0.75,1
