"","year","admin_name","seed","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial"
"356",2024,"Giteranyi",50,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"357",2024,"Giteranyi",51,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"358",2024,"Ngozi",1,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"359",2024,"Ngozi",2,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"360",2024,"Ngozi",3,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"361",2024,"Ngozi",4,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"362",2024,"Ngozi",5,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"363",2024,"Ngozi",6,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"364",2024,"Ngozi",7,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"365",2024,"Ngozi",8,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"366",2024,"Ngozi",9,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"367",2024,"Ngozi",10,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"368",2024,"Ngozi",11,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"369",2024,"Ngozi",12,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"370",2024,"Ngozi",13,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"371",2024,"Ngozi",14,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"372",2024,"Ngozi",15,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"373",2024,"Ngozi",16,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"374",2024,"Ngozi",17,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"375",2024,"Ngozi",18,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"376",2024,"Ngozi",19,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"377",2024,"Ngozi",20,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"378",2024,"Ngozi",21,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"379",2024,"Ngozi",22,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"380",2024,"Ngozi",23,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"381",2024,"Ngozi",24,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"382",2024,"Ngozi",25,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"383",2024,"Ngozi",26,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"384",2024,"Ngozi",27,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"385",2024,"Ngozi",28,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"386",2024,"Ngozi",29,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"387",2024,"Ngozi",30,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"388",2024,"Ngozi",31,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"389",2024,"Ngozi",32,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"390",2024,"Ngozi",33,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"391",2024,"Ngozi",34,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"392",2024,"Ngozi",35,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"393",2024,"Ngozi",36,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"394",2024,"Ngozi",37,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"395",2024,"Ngozi",38,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"396",2024,"Ngozi",39,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"397",2024,"Ngozi",40,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"398",2024,"Ngozi",41,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"399",2024,"Ngozi",42,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"400",2024,"Ngozi",43,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"401",2024,"Ngozi",44,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"402",2024,"Ngozi",45,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"403",2024,"Ngozi",46,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"404",2024,"Ngozi",47,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"405",2024,"Ngozi",48,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"406",2024,"Ngozi",49,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"407",2024,"Ngozi",50,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"408",2024,"Ngozi",51,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"409",2025,"Giteranyi",1,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"410",2025,"Giteranyi",2,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"411",2025,"Giteranyi",3,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"412",2025,"Giteranyi",4,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"413",2025,"Giteranyi",5,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"414",2025,"Giteranyi",6,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"415",2025,"Giteranyi",7,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"416",2025,"Giteranyi",8,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"417",2025,"Giteranyi",9,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"418",2025,"Giteranyi",10,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"419",2025,"Giteranyi",11,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"420",2025,"Giteranyi",12,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"421",2025,"Giteranyi",13,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"422",2025,"Giteranyi",14,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"423",2025,"Giteranyi",15,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"424",2025,"Giteranyi",16,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"425",2025,"Giteranyi",17,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"426",2025,"Giteranyi",18,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"427",2025,"Giteranyi",19,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"428",2025,"Giteranyi",20,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"429",2025,"Giteranyi",21,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"430",2025,"Giteranyi",22,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"431",2025,"Giteranyi",23,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"432",2025,"Giteranyi",24,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"433",2025,"Giteranyi",25,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"434",2025,"Giteranyi",26,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"435",2025,"Giteranyi",27,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"436",2025,"Giteranyi",28,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"437",2025,"Giteranyi",29,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"438",2025,"Giteranyi",30,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"439",2025,"Giteranyi",31,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"440",2025,"Giteranyi",32,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"441",2025,"Giteranyi",33,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"442",2025,"Giteranyi",34,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"443",2025,"Giteranyi",35,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"444",2025,"Giteranyi",36,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"445",2025,"Giteranyi",37,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"446",2025,"Giteranyi",38,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"447",2025,"Giteranyi",39,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"448",2025,"Giteranyi",40,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"449",2025,"Giteranyi",41,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"450",2025,"Giteranyi",42,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"451",2025,"Giteranyi",43,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"452",2025,"Giteranyi",44,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"453",2025,"Giteranyi",45,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"454",2025,"Giteranyi",46,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"455",2025,"Giteranyi",47,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"456",2025,"Giteranyi",48,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"457",2025,"Giteranyi",49,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"458",2025,"Giteranyi",50,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"459",2025,"Giteranyi",51,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"460",2025,"Ngozi",1,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"461",2025,"Ngozi",2,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"462",2025,"Ngozi",3,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"463",2025,"Ngozi",4,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"464",2025,"Ngozi",5,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"465",2025,"Ngozi",6,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"466",2025,"Ngozi",7,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"467",2025,"Ngozi",8,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"468",2025,"Ngozi",9,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"469",2025,"Ngozi",10,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"470",2025,"Ngozi",11,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"471",2025,"Ngozi",12,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"472",2025,"Ngozi",13,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"473",2025,"Ngozi",14,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"474",2025,"Ngozi",15,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"475",2025,"Ngozi",16,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"476",2025,"Ngozi",17,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"477",2025,"Ngozi",18,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"478",2025,"Ngozi",19,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"479",2025,"Ngozi",20,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"480",2025,"Ngozi",21,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"481",2025,"Ngozi",22,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"482",2025,"Ngozi",23,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"483",2025,"Ngozi",24,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"484",2025,"Ngozi",25,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"485",2025,"Ngozi",26,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"486",2025,"Ngozi",27,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"487",2025,"Ngozi",28,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"488",2025,"Ngozi",29,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"489",2025,"Ngozi",30,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"490",2025,"Ngozi",31,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"491",2025,"Ngozi",32,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"492",2025,"Ngozi",33,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"493",2025,"Ngozi",34,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"494",2025,"Ngozi",35,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"495",2025,"Ngozi",36,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"496",2025,"Ngozi",37,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"497",2025,"Ngozi",38,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"498",2025,"Ngozi",39,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"499",2025,"Ngozi",40,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"500",2025,"Ngozi",41,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"501",2025,"Ngozi",42,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"502",2025,"Ngozi",43,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"503",2025,"Ngozi",44,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"504",2025,"Ngozi",45,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"505",2025,"Ngozi",46,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"506",2025,"Ngozi",47,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"507",2025,"Ngozi",48,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"508",2025,"Ngozi",49,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"509",2025,"Ngozi",50,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"510",2025,"Ngozi",51,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"511",2026,"Giteranyi",1,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"512",2026,"Giteranyi",2,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"513",2026,"Giteranyi",3,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"514",2026,"Giteranyi",4,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"515",2026,"Giteranyi",5,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"516",2026,"Giteranyi",6,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"517",2026,"Giteranyi",7,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"518",2026,"Giteranyi",8,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"519",2026,"Giteranyi",9,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"520",2026,"Giteranyi",10,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"521",2026,"Giteranyi",11,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"522",2026,"Giteranyi",12,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"523",2026,"Giteranyi",13,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"524",2026,"Giteranyi",14,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"525",2026,"Giteranyi",15,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"526",2026,"Giteranyi",16,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"527",2026,"Giteranyi",17,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"528",2026,"Giteranyi",18,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
"529",2026,"Giteranyi",19,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015
"530",2026,"Giteranyi",20,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791
"531",2026,"Giteranyi",21,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015
"532",2026,"Giteranyi",22,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792
