"","year","admin_name","seed","nets_per_capita","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","indoor_net_protection","block_initial","kill_initial","net_type_PBO"
"1237",2022,"Fota",13,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1238",2022,"Fota",14,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1239",2022,"Fota",15,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1240",2022,"Fota",16,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1241",2022,"Fota",17,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1242",2022,"Fota",18,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1243",2022,"Fota",19,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1244",2022,"Fota",20,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1245",2022,"Fota",21,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1246",2022,"Fota",22,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1247",2022,"Fota",23,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1248",2022,"Fota",24,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1249",2022,"Fota",25,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1250",2022,"Fota",26,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1251",2022,"Fota",27,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1252",2022,"Fota",28,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1253",2022,"Fota",29,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1254",2022,"Fota",30,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1255",2022,"Fota",31,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1256",2022,"Fota",32,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1257",2022,"Fota",33,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1258",2022,"Fota",34,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1259",2022,"Fota",35,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1260",2022,"Fota",36,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1261",2022,"Fota",37,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1262",2022,"Fota",38,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1263",2022,"Fota",39,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1264",2022,"Fota",40,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1265",2022,"Fota",41,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1266",2022,"Fota",42,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1267",2022,"Fota",43,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1268",2022,"Fota",44,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1269",2022,"Fota",45,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1270",2022,"Fota",46,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1271",2022,"Fota",47,0.545236006,654,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1272",2022,"Fota",48,0.545236006,654,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1273",2022,"Fota",49,0.545236006,654,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1274",2022,"Fota",50,0.545236006,654,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1275",2022,"Fota",51,0.545236006,654,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1276",2025,"Fota",1,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1277",2025,"Fota",2,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1278",2025,"Fota",3,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1279",2025,"Fota",4,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1280",2025,"Fota",5,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1281",2025,"Fota",6,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1282",2025,"Fota",7,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1283",2025,"Fota",8,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1284",2025,"Fota",9,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1285",2025,"Fota",10,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1286",2025,"Fota",11,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1287",2025,"Fota",12,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1288",2025,"Fota",13,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1289",2025,"Fota",14,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1290",2025,"Fota",15,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1291",2025,"Fota",16,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1292",2025,"Fota",17,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1293",2025,"Fota",18,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1294",2025,"Fota",19,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1295",2025,"Fota",20,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1296",2025,"Fota",21,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1297",2025,"Fota",22,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1298",2025,"Fota",23,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1299",2025,"Fota",24,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1300",2025,"Fota",25,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1301",2025,"Fota",26,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1302",2025,"Fota",27,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1303",2025,"Fota",28,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1304",2025,"Fota",29,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1305",2025,"Fota",30,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1306",2025,"Fota",31,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1307",2025,"Fota",32,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1308",2025,"Fota",33,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1309",2025,"Fota",34,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1310",2025,"Fota",35,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1311",2025,"Fota",36,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1312",2025,"Fota",37,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1313",2025,"Fota",38,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1314",2025,"Fota",39,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1315",2025,"Fota",40,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1316",2025,"Fota",41,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1317",2025,"Fota",42,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1318",2025,"Fota",43,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1319",2025,"Fota",44,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1320",2025,"Fota",45,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1321",2025,"Fota",46,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1322",2025,"Fota",47,0.545236006,1749,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1323",2025,"Fota",48,0.545236006,1749,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1324",2025,"Fota",49,0.545236006,1749,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1325",2025,"Fota",50,0.545236006,1749,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1326",2025,"Fota",51,0.545236006,1749,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1327",2028,"Fota",1,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1328",2028,"Fota",2,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1329",2028,"Fota",3,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1330",2028,"Fota",4,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1331",2028,"Fota",5,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1332",2028,"Fota",6,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1333",2028,"Fota",7,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1334",2028,"Fota",8,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1335",2028,"Fota",9,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1336",2028,"Fota",10,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1337",2028,"Fota",11,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1338",2028,"Fota",12,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1339",2028,"Fota",13,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1340",2028,"Fota",14,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1341",2028,"Fota",15,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1342",2028,"Fota",16,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1343",2028,"Fota",17,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1344",2028,"Fota",18,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1345",2028,"Fota",19,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1346",2028,"Fota",20,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1347",2028,"Fota",21,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1348",2028,"Fota",22,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1349",2028,"Fota",23,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1350",2028,"Fota",24,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1351",2028,"Fota",25,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1352",2028,"Fota",26,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1353",2028,"Fota",27,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1354",2028,"Fota",28,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1355",2028,"Fota",29,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1356",2028,"Fota",30,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1357",2028,"Fota",31,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1358",2028,"Fota",32,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1359",2028,"Fota",33,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1360",2028,"Fota",34,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1361",2028,"Fota",35,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1362",2028,"Fota",36,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1363",2028,"Fota",37,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1364",2028,"Fota",38,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1365",2028,"Fota",39,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1366",2028,"Fota",40,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1367",2028,"Fota",41,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1368",2028,"Fota",42,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1369",2028,"Fota",43,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1370",2028,"Fota",44,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1371",2028,"Fota",45,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1372",2028,"Fota",46,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1373",2028,"Fota",47,0.545236006,2844,0.56944291752941,0.418980005122405,0.389695241424903,0.410247673148557,0.56944291752941,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1374",2028,"Fota",48,0.545236006,2844,0.647809649685281,0.47664003184211,0.443325099075359,0.46670595637506,0.647809649685281,6.594,0.8,0.4,0.75,0.684900947951403,0.255212958343791,0
"1375",2028,"Fota",49,0.545236006,2844,0.794685870338621,0.58470740398309,0.543839061941751,0.572521001059982,0.794685870338621,6.594,0.8,0.4,0.75,0.695349110287058,0.40711958605015,0
"1376",2028,"Fota",50,0.545236006,2844,0.85412677237588,0.628442339783332,0.584517128095286,0.615344418473682,0.85412677237588,6.594,0.8,0.4,0.75,0.628835591830297,0.255212958343792,0
"1377",2028,"Fota",51,0.545236006,2844,0.735167842060284,0.540915720874404,0.503108214854056,0.529642019058565,0.735167842060284,6.594,0.8,0.4,0.75,0.79821104053477,0.40711958605015,0
"1378",2022,"Gahombo",1,0.537161083,654,0.728600173000301,0.536083415595532,0.498613665354639,0.524910428117796,0.728600173000301,6.594,0.8,0.4,0.75,0.732295084910494,0.506566652462825,1
"1379",2022,"Gahombo",2,0.537161083,654,0.563102780584876,0.414315111543567,0.385356402322317,0.405680004732865,0.563102780584876,6.594,0.8,0.4,0.75,0.792587530912632,0.702855803114514,1
