"","year","admin_name","seed","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"356",2024,"Giteranyi",50,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"357",2024,"Giteranyi",51,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"358",2024,"Ngozi",1,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"359",2024,"Ngozi",2,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"360",2024,"Ngozi",3,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"361",2024,"Ngozi",4,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"362",2024,"Ngozi",5,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"363",2024,"Ngozi",6,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"364",2024,"Ngozi",7,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"365",2024,"Ngozi",8,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"366",2024,"Ngozi",9,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"367",2024,"Ngozi",10,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"368",2024,"Ngozi",11,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"369",2024,"Ngozi",12,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"370",2024,"Ngozi",13,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"371",2024,"Ngozi",14,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"372",2024,"Ngozi",15,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"373",2024,"Ngozi",16,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"374",2024,"Ngozi",17,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"375",2024,"Ngozi",18,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"376",2024,"Ngozi",19,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"377",2024,"Ngozi",20,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"378",2024,"Ngozi",21,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"379",2024,"Ngozi",22,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"380",2024,"Ngozi",23,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"381",2024,"Ngozi",24,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"382",2024,"Ngozi",25,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"383",2024,"Ngozi",26,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"384",2024,"Ngozi",27,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"385",2024,"Ngozi",28,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"386",2024,"Ngozi",29,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"387",2024,"Ngozi",30,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"388",2024,"Ngozi",31,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"389",2024,"Ngozi",32,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"390",2024,"Ngozi",33,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"391",2024,"Ngozi",34,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"392",2024,"Ngozi",35,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"393",2024,"Ngozi",36,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"394",2024,"Ngozi",37,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"395",2024,"Ngozi",38,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"396",2024,"Ngozi",39,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"397",2024,"Ngozi",40,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"398",2024,"Ngozi",41,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"399",2024,"Ngozi",42,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"400",2024,"Ngozi",43,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"401",2024,"Ngozi",44,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"402",2024,"Ngozi",45,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"403",2024,"Ngozi",46,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"404",2024,"Ngozi",47,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"405",2024,"Ngozi",48,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"406",2024,"Ngozi",49,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"407",2024,"Ngozi",50,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"408",2024,"Ngozi",51,1096,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"409",2025,"Giteranyi",1,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"410",2025,"Giteranyi",2,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"411",2025,"Giteranyi",3,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"412",2025,"Giteranyi",4,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"413",2025,"Giteranyi",5,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"414",2025,"Giteranyi",6,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"415",2025,"Giteranyi",7,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"416",2025,"Giteranyi",8,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"417",2025,"Giteranyi",9,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"418",2025,"Giteranyi",10,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"419",2025,"Giteranyi",11,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"420",2025,"Giteranyi",12,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"421",2025,"Giteranyi",13,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"422",2025,"Giteranyi",14,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"423",2025,"Giteranyi",15,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"424",2025,"Giteranyi",16,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"425",2025,"Giteranyi",17,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"426",2025,"Giteranyi",18,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"427",2025,"Giteranyi",19,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"428",2025,"Giteranyi",20,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"429",2025,"Giteranyi",21,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"430",2025,"Giteranyi",22,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"431",2025,"Giteranyi",23,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"432",2025,"Giteranyi",24,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"433",2025,"Giteranyi",25,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"434",2025,"Giteranyi",26,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"435",2025,"Giteranyi",27,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"436",2025,"Giteranyi",28,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"437",2025,"Giteranyi",29,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"438",2025,"Giteranyi",30,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"439",2025,"Giteranyi",31,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"440",2025,"Giteranyi",32,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"441",2025,"Giteranyi",33,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"442",2025,"Giteranyi",34,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"443",2025,"Giteranyi",35,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"444",2025,"Giteranyi",36,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"445",2025,"Giteranyi",37,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"446",2025,"Giteranyi",38,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"447",2025,"Giteranyi",39,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"448",2025,"Giteranyi",40,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"449",2025,"Giteranyi",41,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"450",2025,"Giteranyi",42,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"451",2025,"Giteranyi",43,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"452",2025,"Giteranyi",44,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"453",2025,"Giteranyi",45,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"454",2025,"Giteranyi",46,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"455",2025,"Giteranyi",47,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"456",2025,"Giteranyi",48,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"457",2025,"Giteranyi",49,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"458",2025,"Giteranyi",50,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"459",2025,"Giteranyi",51,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"460",2025,"Ngozi",1,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"461",2025,"Ngozi",2,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"462",2025,"Ngozi",3,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"463",2025,"Ngozi",4,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"464",2025,"Ngozi",5,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"465",2025,"Ngozi",6,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"466",2025,"Ngozi",7,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"467",2025,"Ngozi",8,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"468",2025,"Ngozi",9,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"469",2025,"Ngozi",10,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"470",2025,"Ngozi",11,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"471",2025,"Ngozi",12,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"472",2025,"Ngozi",13,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"473",2025,"Ngozi",14,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"474",2025,"Ngozi",15,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"475",2025,"Ngozi",16,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"476",2025,"Ngozi",17,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"477",2025,"Ngozi",18,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"478",2025,"Ngozi",19,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"479",2025,"Ngozi",20,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"480",2025,"Ngozi",21,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"481",2025,"Ngozi",22,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"482",2025,"Ngozi",23,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"483",2025,"Ngozi",24,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"484",2025,"Ngozi",25,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"485",2025,"Ngozi",26,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"486",2025,"Ngozi",27,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"487",2025,"Ngozi",28,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"488",2025,"Ngozi",29,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"489",2025,"Ngozi",30,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"490",2025,"Ngozi",31,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"491",2025,"Ngozi",32,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"492",2025,"Ngozi",33,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"493",2025,"Ngozi",34,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"494",2025,"Ngozi",35,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"495",2025,"Ngozi",36,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"496",2025,"Ngozi",37,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"497",2025,"Ngozi",38,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"498",2025,"Ngozi",39,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"499",2025,"Ngozi",40,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"500",2025,"Ngozi",41,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"501",2025,"Ngozi",42,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"502",2025,"Ngozi",43,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"503",2025,"Ngozi",44,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"504",2025,"Ngozi",45,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"505",2025,"Ngozi",46,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"506",2025,"Ngozi",47,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"507",2025,"Ngozi",48,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"508",2025,"Ngozi",49,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"509",2025,"Ngozi",50,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"510",2025,"Ngozi",51,1461,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"511",2026,"Giteranyi",1,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"512",2026,"Giteranyi",2,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"513",2026,"Giteranyi",3,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"514",2026,"Giteranyi",4,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"515",2026,"Giteranyi",5,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"516",2026,"Giteranyi",6,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"517",2026,"Giteranyi",7,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"518",2026,"Giteranyi",8,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"519",2026,"Giteranyi",9,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"520",2026,"Giteranyi",10,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"521",2026,"Giteranyi",11,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"522",2026,"Giteranyi",12,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"523",2026,"Giteranyi",13,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"524",2026,"Giteranyi",14,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"525",2026,"Giteranyi",15,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"526",2026,"Giteranyi",16,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"527",2026,"Giteranyi",17,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"528",2026,"Giteranyi",18,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
"529",2026,"Giteranyi",19,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.828285381390027,0.461331359784742,0.75
"530",2026,"Giteranyi",20,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.82062092470333,0.446653811747827,0.75
"531",2026,"Giteranyi",21,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.716080373939438,0.461331359784742,0.75
"532",2026,"Giteranyi",22,1826,0.8,0.5886173904,0.5474757584,0.576349496,0.8,6.594,0.8,0.64,0.710610942143496,0.446653811747827,0.75
