"year","admin_name","seed","coverage","birthday_age","net_life_lognormal_mu","net_life_lognormal_sigma","simday","duration","bio_mortality","indoor_net_protection","block_initial","kill_initial"
2021,"Kibuye",19,0.8235,1,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",29,0.6588,3,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",49,0.6588,3,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",51,0.8235,1,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",35,0.8235,1,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",6,0.8235,1,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",10,0.6588,3,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",32,0.6588,3,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",15,0.6588,3,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",28,0.6588,3,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",8,0.8235,1,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",34,0.6588,3,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",13,0.6588,3,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",36,0.6588,3,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",50,0.6588,3,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",22,0.6588,3,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",19,0.6588,3,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",3,0.8235,1,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",30,0.8235,1,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",15,0.8235,1,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",24,0.8235,1,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",29,0.8235,1,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",5,0.6588,3,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",4,0.6588,3,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",45,0.6588,3,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",26,0.8235,1,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",8,0.6588,3,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",17,0.8235,1,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",21,0.6588,3,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",12,0.8235,1,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",1,0.6588,3,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",13,0.8235,1,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kibuye",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kibuye",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",24,0.6588,3,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kibuye",51,0.6588,3,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kibuye",20,0.6588,3,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",24,0.8235,1,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",24,0.6588,3,5.92528726784075,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",41,0.6588,3,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",36,0.6588,3,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",14,0.8235,1,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",4,0.6588,3,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",40,0.6588,3,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",3,0.6588,3,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",22,0.8235,1,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",25,0.8235,1,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",2,0.6588,3,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",41,0.8235,1,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",26,0.8235,1,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",34,0.6588,3,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",16,0.6588,3,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",7,0.6588,3,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",22,0.6588,3,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",1,0.8235,1,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",23,0.8235,1,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",47,0.6588,3,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",23,0.6588,3,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",19,0.6588,3,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",9,0.8235,1,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",20,0.6588,3,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",8,0.6588,3,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",31,0.8235,1,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",9,0.6588,3,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",17,0.6588,3,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",26,0.6588,3,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",15,0.6588,3,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",6,0.6588,3,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",27,0.6588,3,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",32,0.6588,3,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",5,0.6588,3,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",1,0.6588,3,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",32,0.8235,1,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",45,0.6588,3,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",51,0.8235,1,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",38,0.6588,3,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",35,0.6588,3,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",3,0.8235,1,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",34,0.8235,1,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",13,0.8235,1,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",19,0.8235,1,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",39,0.6588,3,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",31,0.6588,3,5.90110459066499,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",28,0.8235,1,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",30,0.8235,1,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",39,0.8235,1,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",17,0.8235,1,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",12,0.8235,1,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",36,0.8235,1,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",29,0.8235,1,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",8,0.8235,1,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",11,0.8235,1,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",2,0.8235,1,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",12,0.6588,3,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",49,0.6588,3,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",30,0.6588,3,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",48,0.8235,1,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",43,0.6588,3,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",27,0.8235,1,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",10,0.6588,3,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",13,0.6588,3,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",33,0.6588,3,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",44,0.6588,3,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",37,0.6588,3,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",10,0.8235,1,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",51,0.6588,3,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",49,0.8235,1,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",28,0.6588,3,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",15,0.8235,1,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",21,0.6588,3,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",29,0.6588,3,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",20,0.8235,1,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",14,0.6588,3,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",35,0.8235,1,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",7,0.8235,1,6.01510114177637,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kiganda",33,0.8235,1,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kiganda",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",50,0.6588,3,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",40,0.8235,1,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kiganda",6,0.8235,1,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",46,0.8235,1,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kiganda",42,0.8235,1,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",30,0.6588,3,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",16,0.8235,1,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",6,0.6588,3,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",46,0.8235,1,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",28,0.8235,1,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",47,0.8235,1,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",37,0.6588,3,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",13,0.6588,3,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",23,0.6588,3,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",17,0.8235,1,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",3,0.8235,1,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",44,0.8235,1,5.85084751431398,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",46,0.6588,3,5.81674687367759,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",49,0.6588,3,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",16,0.6588,3,5.6826397507948,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",12,0.8235,1,5.90325823305356,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",15,0.6588,3,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",22,0.6588,3,5.90302864298365,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",27,0.8235,1,5.92599103694296,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",28,0.6588,3,5.85336004360567,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",49,0.8235,1,5.70736397195627,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",42,0.6588,3,5.94389982959502,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",33,0.6588,3,5.84787688919159,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",47,0.6588,3,5.88879104295496,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",40,0.6588,3,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",8,0.8235,1,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",38,0.8235,1,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",18,0.8235,1,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",3,0.6588,3,5.91766434615871,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",4,0.6588,3,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",21,0.8235,1,5.85309705645446,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",50,0.6588,3,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",4,0.8235,1,5.97040273796984,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",36,0.8235,1,5.79598995950214,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",25,0.8235,1,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",20,0.6588,3,5.91681691333077,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",10,0.8235,1,5.80122620676886,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",9,0.8235,1,5.89354013187667,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",43,0.8235,1,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",11,0.8235,1,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",17,0.6588,3,5.87050507317818,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",34,0.8235,1,5.8306803143143,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",19,0.8235,1,5.89827822823734,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",45,0.8235,1,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",25,0.6588,3,5.74239940302936,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",5,0.8235,1,5.88072289504645,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",39,0.6588,3,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",50,0.8235,1,5.93449401792291,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",40,0.8235,1,5.98334580233576,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",32,0.6588,3,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",13,0.8235,1,5.85381353814521,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",8,0.6588,3,5.87718213530924,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",39,0.8235,1,5.9247961967686,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",37,0.8235,1,5.89704930426872,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",30,0.8235,1,6.0274066576795,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",51,0.6588,3,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",2,0.6588,3,5.80623497464404,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",11,0.6588,3,5.88407100637835,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",43,0.6588,3,5.93817035157111,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",26,0.8235,1,5.91879744845636,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",18,0.6588,3,5.79401080549975,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",48,0.8235,1,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",1,0.8235,1,5.89264620917119,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",38,0.6588,3,5.90363655311267,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",32,0.8235,1,5.85674559929273,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",29,0.8235,1,5.82259086915834,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",48,0.6588,3,5.9069871899843,0.8,0,-1,0.4,0.75,0.684900947951403,0.255212958343791
2021,"Kinyinya",35,0.6588,3,5.83102572335963,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",45,0.6588,3,5.90356434063027,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
2021,"Kinyinya",15,0.8235,1,5.91964738017935,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",23,0.8235,1,5.87304066104123,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",6,0.8235,1,5.90548897586635,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",51,0.8235,1,5.82774432343015,0.8,0,-1,0.4,0.75,0.79821104053477,0.40711958605015
2021,"Kinyinya",14,0.6588,3,5.88389799887374,0.8,0,-1,0.4,0.75,0.628835591830297,0.255212958343792
2021,"Kinyinya",41,0.8235,1,5.90868135542559,0.8,0,-1,0.4,0.75,0.695349110287058,0.40711958605015
