"","year","admin_name","seed","nets_per_capita","dist_date","simday","itn_u5","itn_5_10","itn_10_15","itn_15_20","itn_o20","net_life_lognormal_mu","net_life_lognormal_sigma","bio_mortality","block_initial","kill_initial","indoor_net_protection"
"5639",2017,"Kibumbu",29,0.52580882,"2017-09-17",2816,0.780632228557587,0.574367131544629,0.534221526701309,0.562396239363153,0.780632228557587,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5640",2017,"Kibumbu",30,0.52580882,"2017-09-17",2816,0.842143800626689,0.619625607833024,0.576316644912443,0.606711443813396,0.842143800626689,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5641",2017,"Kibumbu",31,0.52580882,"2017-09-17",2816,0.719201563439339,0.52916818430408,0.492181776733022,0.518139323263344,0.719201563439339,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5642",2017,"Kibumbu",32,0.52580882,"2017-09-17",2816,0.554098025712062,0.407689667400532,0.379194046068317,0.399192647317177,0.554098025712062,6.594,0.8,0.860449549,0.897959835484791,0.639410136630541,0.75
"5643",2017,"Kibumbu",33,0.52580882,"2017-09-17",2816,0.631801023991957,0.464861337492742,0.432369680959867,0.455172752187561,0.631801023991957,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5644",2017,"Kibumbu",34,0.52580882,"2017-09-17",2816,0.780632228557587,0.574367131544629,0.534221526701309,0.562396239363153,0.780632228557587,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5645",2017,"Kibumbu",35,0.52580882,"2017-09-17",2816,0.842143800626689,0.619625607833024,0.576316644912443,0.606711443813396,0.842143800626689,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5646",2017,"Kibumbu",36,0.52580882,"2017-09-17",2816,0.719201563439339,0.52916818430408,0.492181776733022,0.518139323263344,0.719201563439339,6.594,0.8,0.860449549,0.897959835484791,0.639410136630541,0.75
"5647",2017,"Kibumbu",37,0.52580882,"2017-09-17",2816,0.554098025712062,0.407689667400532,0.379194046068317,0.399192647317177,0.554098025712062,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5648",2017,"Kibumbu",38,0.52580882,"2017-09-17",2816,0.631801023991957,0.464861337492742,0.432369680959867,0.455172752187561,0.631801023991957,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5649",2017,"Kibumbu",39,0.52580882,"2017-09-17",2816,0.780632228557587,0.574367131544629,0.534221526701309,0.562396239363153,0.780632228557587,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5650",2017,"Kibumbu",40,0.52580882,"2017-09-17",2816,0.842143800626689,0.619625607833024,0.576316644912443,0.606711443813396,0.842143800626689,6.594,0.8,0.860449549,0.897959835484791,0.639410136630541,0.75
"5651",2017,"Kibumbu",41,0.52580882,"2017-09-17",2816,0.719201563439339,0.52916818430408,0.492181776733022,0.518139323263344,0.719201563439339,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5652",2017,"Kibumbu",42,0.52580882,"2017-09-17",2816,0.554098025712062,0.407689667400532,0.379194046068317,0.399192647317177,0.554098025712062,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5653",2017,"Kibumbu",43,0.52580882,"2017-09-17",2816,0.631801023991957,0.464861337492742,0.432369680959867,0.455172752187561,0.631801023991957,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5654",2017,"Kibumbu",44,0.52580882,"2017-09-17",2816,0.780632228557587,0.574367131544629,0.534221526701309,0.562396239363153,0.780632228557587,6.594,0.8,0.860449549,0.897959835484791,0.639410136630541,0.75
"5655",2017,"Kibumbu",45,0.52580882,"2017-09-17",2816,0.842143800626689,0.619625607833024,0.576316644912443,0.606711443813396,0.842143800626689,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5656",2017,"Kibumbu",46,0.52580882,"2017-09-17",2816,0.719201563439339,0.52916818430408,0.492181776733022,0.518139323263344,0.719201563439339,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5657",2017,"Kibumbu",47,0.52580882,"2017-09-17",2816,0.554098025712062,0.407689667400532,0.379194046068317,0.399192647317177,0.554098025712062,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5658",2017,"Kibumbu",48,0.52580882,"2017-09-17",2816,0.631801023991957,0.464861337492742,0.432369680959867,0.455172752187561,0.631801023991957,6.594,0.8,0.860449549,0.897959835484791,0.639410136630541,0.75
"5659",2017,"Kibumbu",49,0.52580882,"2017-09-17",2816,0.780632228557587,0.574367131544629,0.534221526701309,0.562396239363153,0.780632228557587,6.594,0.8,0.860449549,0.728603817767979,0.496032522029426,0.75
"5660",2017,"Kibumbu",50,0.52580882,"2017-09-17",2816,0.842143800626689,0.619625607833024,0.576316644912443,0.606711443813396,0.842143800626689,6.594,0.8,0.860449549,0.774754981373395,0.639410136630541,0.75
"5661",2017,"Kibumbu",51,0.52580882,"2017-09-17",2816,0.719201563439339,0.52916818430408,0.492181776733022,0.518139323263344,0.719201563439339,6.594,0.8,0.860449549,0.845090536976889,0.496032522029426,0.75
"5662",2017,"Kibuye",1,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5663",2017,"Kibuye",2,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5664",2017,"Kibuye",3,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5665",2017,"Kibuye",4,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5666",2017,"Kibuye",5,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5667",2017,"Kibuye",6,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5668",2017,"Kibuye",7,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5669",2017,"Kibuye",8,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5670",2017,"Kibuye",9,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5671",2017,"Kibuye",10,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5672",2017,"Kibuye",11,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5673",2017,"Kibuye",12,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5674",2017,"Kibuye",13,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5675",2017,"Kibuye",14,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5676",2017,"Kibuye",15,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5677",2017,"Kibuye",16,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5678",2017,"Kibuye",17,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5679",2017,"Kibuye",18,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5680",2017,"Kibuye",19,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5681",2017,"Kibuye",20,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5682",2017,"Kibuye",21,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5683",2017,"Kibuye",22,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5684",2017,"Kibuye",23,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5685",2017,"Kibuye",24,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5686",2017,"Kibuye",25,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5687",2017,"Kibuye",26,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5688",2017,"Kibuye",27,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5689",2017,"Kibuye",28,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5690",2017,"Kibuye",29,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5691",2017,"Kibuye",30,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5692",2017,"Kibuye",31,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5693",2017,"Kibuye",32,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5694",2017,"Kibuye",33,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5695",2017,"Kibuye",34,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5696",2017,"Kibuye",35,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5697",2017,"Kibuye",36,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5698",2017,"Kibuye",37,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5699",2017,"Kibuye",38,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5700",2017,"Kibuye",39,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5701",2017,"Kibuye",40,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5702",2017,"Kibuye",41,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5703",2017,"Kibuye",42,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5704",2017,"Kibuye",43,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5705",2017,"Kibuye",44,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5706",2017,"Kibuye",45,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5707",2017,"Kibuye",46,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5708",2017,"Kibuye",47,0.534558264,"2017-09-17",2816,0.561047655713134,0.412803008744878,0.383949988512612,0.404199417002808,0.561047655713134,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5709",2017,"Kibuye",48,0.534558264,"2017-09-17",2816,0.639063429018137,0.470204809860915,0.437339669334262,0.460404856533294,0.639063429018137,6.594,0.8,0.849965021,0.895404215200538,0.630735899588307,0.75
"5710",2017,"Kibuye",49,0.534558264,"2017-09-17",2816,0.787047145716563,0.579087046291815,0.538611541247163,0.567017782202474,0.787047145716563,6.594,0.8,0.849965021,0.728095147815204,0.494592124648962,0.75
"5711",2017,"Kibuye",50,0.534558264,"2017-09-17",2816,0.84763530597609,0.623666102268189,0.580074727482345,0.610667726738906,0.84763530597609,6.594,0.8,0.849965021,0.772200629064163,0.630735899588307,0.75
"5712",2017,"Kibuye",51,0.534558264,"2017-09-17",2816,0.726462449722983,0.534510539224416,0.497150725764015,0.523370333450958,0.726462449722983,6.594,0.8,0.849965021,0.84442829880698,0.494592124648962,0.75
"5713",2017,"Kiganda",1,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5714",2017,"Kiganda",2,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5715",2017,"Kiganda",3,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5716",2017,"Kiganda",4,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5717",2017,"Kiganda",5,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5718",2017,"Kiganda",6,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5719",2017,"Kiganda",7,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5720",2017,"Kiganda",8,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5721",2017,"Kiganda",9,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5722",2017,"Kiganda",10,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5723",2017,"Kiganda",11,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5724",2017,"Kiganda",12,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5725",2017,"Kiganda",13,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5726",2017,"Kiganda",14,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5727",2017,"Kiganda",15,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5728",2017,"Kiganda",16,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5729",2017,"Kiganda",17,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5730",2017,"Kiganda",18,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5731",2017,"Kiganda",19,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5732",2017,"Kiganda",20,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5733",2017,"Kiganda",21,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5734",2017,"Kiganda",22,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5735",2017,"Kiganda",23,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5736",2017,"Kiganda",24,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5737",2017,"Kiganda",25,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5738",2017,"Kiganda",26,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5739",2017,"Kiganda",27,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5740",2017,"Kiganda",28,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5741",2017,"Kiganda",29,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5742",2017,"Kiganda",30,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5743",2017,"Kiganda",31,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5744",2017,"Kiganda",32,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5745",2017,"Kiganda",33,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5746",2017,"Kiganda",34,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5747",2017,"Kiganda",35,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5748",2017,"Kiganda",36,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5749",2017,"Kiganda",37,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5750",2017,"Kiganda",38,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5751",2017,"Kiganda",39,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5752",2017,"Kiganda",40,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5753",2017,"Kiganda",41,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5754",2017,"Kiganda",42,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5755",2017,"Kiganda",43,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5756",2017,"Kiganda",44,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5757",2017,"Kiganda",45,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5758",2017,"Kiganda",46,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5759",2017,"Kiganda",47,0.530199754,"2017-09-17",2816,0.557593686038405,0.410261675474304,0.381586282678659,0.401711049901271,0.557593686038405,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5760",2017,"Kiganda",48,0.530199754,"2017-09-17",2816,0.635456515164625,0.4675509445861,0.434871296962468,0.45780630280631,0.635456515164625,6.594,0.8,0.823451508,0.888494863047147,0.608431027699284,0.75
"5761",2017,"Kiganda",49,0.530199754,"2017-09-17",2816,0.783869294203355,0.576748872960836,0.536436795413068,0.564728340804974,0.783869294203355,6.594,0.8,0.823451508,0.726776024884988,0.490869291160462,0.75
"5762",2017,"Kiganda",50,0.530199754,"2017-09-17",2816,0.844919417474031,0.621667828264815,0.578216123585601,0.608711100527214,0.844919417474031,6.594,0.8,0.823451508,0.765498584764083,0.608431027699284,0.75
"5763",2017,"Kiganda",51,0.530199754,"2017-09-17",2816,0.722859938367412,0.531859913183164,0.494685366218345,0.520774951445811,0.722859938367412,6.594,0.8,0.823451508,0.842702874374128,0.490869291160462,0.75
"5764",2017,"Kinyinya",1,0.556698134,"2017-09-17",2816,0.744325213193758,0.547653455748792,0.509375013236868,0.536239326855393,0.744325213193758,6.594,0.8,0.836144542,0.727413518998622,0.492666179823562,0.75
"5765",2017,"Kinyinya",2,0.556698134,"2017-09-17",2816,0.578350595172329,0.425534022583279,0.395791163391328,0.41666509254859,0.578350595172329,6.594,0.8,0.836144542,0.768750287937622,0.619172175186366,0.75
"5766",2017,"Kinyinya",3,0.556698134,"2017-09-17",2816,0.657057178212609,0.483444101978867,0.44965359619264,0.473368216882524,0.657057178212609,6.594,0.8,0.836144542,0.84353817373498,0.492666179823562,0.75
"5767",2017,"Kinyinya",4,0.556698134,"2017-09-17",2816,0.802658516159705,0.590573451455327,0.549295099838442,0.578264789060942,0.802658516159705,6.594,0.8,0.836144542,0.891884147842891,0.619172175186366,0.75
