"","admin_name","year","seed","IPTp_coverage","simday","duration"
"10735","Isale",2013,"22",0.01325,1095,365
"10736","Isale",2014,"22",0.0255,1460,365
"10737","Isale",2015,"22",0.03775,1825,365
"10738","Isale",2016,"22",0.05,2190,365
"10739","Kabezi",2010,"22",0.057,0,365
"10740","Kabezi",2011,"22",0.0285,365,365
"10741","Kabezi",2012,"22",0,730,365
"10742","Kabezi",2013,"22",0.025,1095,365
"10743","Kabezi",2014,"22",0.05,1460,365
"10744","Kabezi",2015,"22",0.075,1825,365
"10745","Kabezi",2016,"22",0.1,2190,365
"10746","Kayanza",2010,"22",0.007,0,365
"10747","Kayanza",2011,"22",0.006,365,365
"10748","Kayanza",2012,"22",0.005,730,365
"10749","Kayanza",2013,"22",0.06225,1095,365
"10750","Kayanza",2014,"22",0.1195,1460,365
"10751","Kayanza",2015,"22",0.17675,1825,365
"10752","Kayanza",2016,"22",0.234,2190,365
"10753","Kibumbu",2010,"22",0.005,0,365
"10754","Kibumbu",2011,"22",0.0205,365,365
"10755","Kibumbu",2012,"22",0.036,730,365
"10756","Kibumbu",2013,"22",0.06025,1095,365
"10757","Kibumbu",2014,"22",0.0845,1460,365
"10758","Kibumbu",2015,"22",0.10875,1825,365
"10759","Kibumbu",2016,"22",0.133,2190,365
"10760","Kibuye",2010,"22",0.019,0,365
"10761","Kibuye",2011,"22",0.019,365,365
"10762","Kibuye",2012,"22",0.019,730,365
"10763","Kibuye",2013,"22",0.13625,1095,365
"10764","Kibuye",2014,"22",0.2535,1460,365
"10765","Kibuye",2015,"22",0.37075,1825,365
"10766","Kibuye",2016,"22",0.488,2190,365
"10767","Kiganda",2010,"22",0.001,0,365
"10768","Kiganda",2011,"22",0.022,365,365
"10769","Kiganda",2012,"22",0.043,730,365
"10770","Kiganda",2013,"22",0.0705,1095,365
"10771","Kiganda",2014,"22",0.098,1460,365
"10772","Kiganda",2015,"22",0.1255,1825,365
"10773","Kiganda",2016,"22",0.153,2190,365
"10774","Kinyinya",2010,"22",0.006,0,365
"10775","Kinyinya",2011,"22",0.003,365,365
"10776","Kinyinya",2012,"22",0,730,365
"10777","Kinyinya",2013,"22",0.03025,1095,365
"10778","Kinyinya",2014,"22",0.0605,1460,365
"10779","Kinyinya",2015,"22",0.09075,1825,365
"10780","Kinyinya",2016,"22",0.121,2190,365
"10781","Kiremba",2010,"22",0.045,0,365
"10782","Kiremba",2011,"22",0.031,365,365
"10783","Kiremba",2012,"22",0.017,730,365
"10784","Kiremba",2013,"22",0.06725,1095,365
"10785","Kiremba",2014,"22",0.1175,1460,365
"10786","Kiremba",2015,"22",0.16775,1825,365
"10787","Kiremba",2016,"22",0.218,2190,365
"10788","Kirundo",2010,"22",0.025,0,365
"10789","Kirundo",2011,"22",0.0135,365,365
"10790","Kirundo",2012,"22",0.002,730,365
"10791","Kirundo",2013,"22",0.0735,1095,365
"10792","Kirundo",2014,"22",0.145,1460,365
"10793","Kirundo",2015,"22",0.2165,1825,365
"10794","Kirundo",2016,"22",0.288,2190,365
"10795","Mabayi",2010,"22",0.002,0,365
"10796","Mabayi",2011,"22",0.003,365,365
"10797","Mabayi",2012,"22",0.004,730,365
"10798","Mabayi",2013,"22",0.023,1095,365
"10799","Mabayi",2014,"22",0.042,1460,365
"10800","Mabayi",2015,"22",0.061,1825,365
"10801","Mabayi",2016,"22",0.08,2190,365
"10802","Makamba",2010,"22",0.004,0,365
"10803","Makamba",2011,"22",0.0255,365,365
"10804","Makamba",2012,"22",0.047,730,365
"10805","Makamba",2013,"22",0.0665,1095,365
"10806","Makamba",2014,"22",0.086,1460,365
"10807","Makamba",2015,"22",0.1055,1825,365
"10808","Makamba",2016,"22",0.125,2190,365
"10809","Matana",2010,"22",0.005,0,365
"10810","Matana",2011,"22",0.0055,365,365
"10811","Matana",2012,"22",0.006,730,365
"10812","Matana",2013,"22",0.03,1095,365
"10813","Matana",2014,"22",0.054,1460,365
"10814","Matana",2015,"22",0.078,1825,365
"10815","Matana",2016,"22",0.102,2190,365
"10816","Mpanda",2010,"22",0.038,0,365
"10817","Mpanda",2011,"22",0.0355,365,365
"10818","Mpanda",2012,"22",0.033,730,365
"10819","Mpanda",2013,"22",0.0385,1095,365
"10820","Mpanda",2014,"22",0.044,1460,365
"10821","Mpanda",2015,"22",0.0495,1825,365
"10822","Mpanda",2016,"22",0.055,2190,365
"10823","Mukenke",2010,"22",0.028,0,365
"10824","Mukenke",2011,"22",0.0185,365,365
"10825","Mukenke",2012,"22",0.009,730,365
"10826","Mukenke",2013,"22",0.05425,1095,365
"10827","Mukenke",2014,"22",0.0995,1460,365
"10828","Mukenke",2015,"22",0.14475,1825,365
"10829","Mukenke",2016,"22",0.19,2190,365
"10830","Muramvya",2010,"22",0.001,0,365
"10831","Muramvya",2011,"22",0.001,365,365
"10832","Muramvya",2012,"22",0.001,730,365
"10833","Muramvya",2013,"22",0.01375,1095,365
"10834","Muramvya",2014,"22",0.0265,1460,365
"10835","Muramvya",2015,"22",0.03925,1825,365
"10836","Muramvya",2016,"22",0.052,2190,365
"10837","Murore",2010,"22",0.003,0,365
"10838","Murore",2011,"22",0.0015,365,365
"10839","Murore",2012,"22",0,730,365
"10840","Murore",2013,"22",0.05825,1095,365
"10841","Murore",2014,"22",0.1165,1460,365
"10842","Murore",2015,"22",0.17475,1825,365
"10843","Murore",2016,"22",0.233,2190,365
"10844","Musema",2010,"22",0.001,0,365
"10845","Musema",2011,"22",0.034,365,365
"10846","Musema",2012,"22",0.067,730,365
"10847","Musema",2013,"22",0.11525,1095,365
"10848","Musema",2014,"22",0.1635,1460,365
"10849","Musema",2015,"22",0.21175,1825,365
"10850","Musema",2016,"22",0.26,2190,365
"10851","Mutaho",2010,"22",0.003,0,365
"10852","Mutaho",2011,"22",0.0045,365,365
"10853","Mutaho",2012,"22",0.006,730,365
"10854","Mutaho",2013,"22",0.13775,1095,365
"10855","Mutaho",2014,"22",0.2695,1460,365
"10856","Mutaho",2015,"22",0.40125,1825,365
"10857","Mutaho",2016,"22",0.533,2190,365
"10858","Muyinga",2010,"22",0.001,0,365
"10859","Muyinga",2011,"22",0.0025,365,365
"10860","Muyinga",2012,"22",0.004,730,365
"10861","Muyinga",2013,"22",0.0595,1095,365
"10862","Muyinga",2014,"22",0.115,1460,365
"10863","Muyinga",2015,"22",0.1705,1825,365
"10864","Muyinga",2016,"22",0.226,2190,365
"10865","Ngozi",2010,"22",0.018,0,365
"10866","Ngozi",2011,"22",0.031,365,365
"10867","Ngozi",2012,"22",0.044,730,365
"10868","Ngozi",2013,"22",0.08975,1095,365
"10869","Ngozi",2014,"22",0.1355,1460,365
"10870","Ngozi",2015,"22",0.18125,1825,365
"10871","Ngozi",2016,"22",0.227,2190,365
"10872","Nyabikere",2010,"22",0,0,365
"10873","Nyabikere",2011,"22",0.0025,365,365
"10874","Nyabikere",2012,"22",0.005,730,365
"10875","Nyabikere",2013,"22",0.1585,1095,365
"10876","Nyabikere",2014,"22",0.312,1460,365
"10877","Nyabikere",2015,"22",0.4655,1825,365
"10878","Nyabikere",2016,"22",0.619,2190,365
"10879","Nyanza-Lac",2010,"22",0.056,0,365
"10880","Nyanza-Lac",2011,"22",0.0305,365,365
"10881","Nyanza-Lac",2012,"22",0.005,730,365
"10882","Nyanza-Lac",2013,"22",0.0505,1095,365
"10883","Nyanza-Lac",2014,"22",0.096,1460,365
"10884","Nyanza-Lac",2015,"22",0.1415,1825,365
"10885","Nyanza-Lac",2016,"22",0.187,2190,365
"10886","Rumonge",2010,"22",0.032,0,365
"10887","Rumonge",2011,"22",0.0315,365,365
"10888","Rumonge",2012,"22",0.031,730,365
"10889","Rumonge",2013,"22",0.05325,1095,365
"10890","Rumonge",2014,"22",0.0755,1460,365
"10891","Rumonge",2015,"22",0.09775,1825,365
"10892","Rumonge",2016,"22",0.12,2190,365
"10893","Rutana",2010,"22",0.015,0,365
"10894","Rutana",2011,"22",0.008,365,365
"10895","Rutana",2012,"22",0.001,730,365
"10896","Rutana",2013,"22",0.04575,1095,365
"10897","Rutana",2014,"22",0.0905,1460,365
"10898","Rutana",2015,"22",0.13525,1825,365
"10899","Rutana",2016,"22",0.18,2190,365
"10900","Ruyigi",2010,"22",0.005,0,365
"10901","Ruyigi",2011,"22",0.0105,365,365
"10902","Ruyigi",2012,"22",0.016,730,365
"10903","Ruyigi",2013,"22",0.0565,1095,365
"10904","Ruyigi",2014,"22",0.097,1460,365
"10905","Ruyigi",2015,"22",0.1375,1825,365
"10906","Ruyigi",2016,"22",0.178,2190,365
"10907","Rwibaga",2010,"22",0.001,0,365
"10908","Rwibaga",2011,"22",0.008,365,365
"10909","Rwibaga",2012,"22",0.015,730,365
"10910","Rwibaga",2013,"22",0.028,1095,365
"10911","Rwibaga",2014,"22",0.041,1460,365
"10912","Rwibaga",2015,"22",0.054,1825,365
"10913","Rwibaga",2016,"22",0.067,2190,365
"10914","Ryansoro",2010,"22",0.029,0,365
"10915","Ryansoro",2011,"22",0.0295,365,365
"10916","Ryansoro",2012,"22",0.03,730,365
"10917","Ryansoro",2013,"22",0.11225,1095,365
"10918","Ryansoro",2014,"22",0.1945,1460,365
"10919","Ryansoro",2015,"22",0.27675,1825,365
"10920","Ryansoro",2016,"22",0.359,2190,365
"10921","Vumbi",2010,"22",0.02,0,365
"10922","Vumbi",2011,"22",0.016,365,365
"10923","Vumbi",2012,"22",0.012,730,365
"10924","Vumbi",2013,"22",0.07725,1095,365
"10925","Vumbi",2014,"22",0.1425,1460,365
"10926","Vumbi",2015,"22",0.20775,1825,365
"10927","Vumbi",2016,"22",0.273,2190,365
"10928","Zone Centre",2010,"22",0.019,0,365
"10929","Zone Centre",2011,"22",0.0125,365,365
"10930","Zone Centre",2012,"22",0.006,730,365
"10931","Zone Centre",2013,"22",0.03325,1095,365
"10932","Zone Centre",2014,"22",0.0605,1460,365
"10933","Zone Centre",2015,"22",0.08775,1825,365
"10934","Zone Centre",2016,"22",0.115,2190,365
"10935","Zone Nord",2010,"22",0,0,365
"10936","Zone Nord",2011,"22",0.0015,365,365
"10937","Zone Nord",2012,"22",0.003,730,365
"10938","Zone Nord",2013,"22",0.01775,1095,365
"10939","Zone Nord",2014,"22",0.0325,1460,365
"10940","Zone Nord",2015,"22",0.04725,1825,365
"10941","Zone Nord",2016,"22",0.062,2190,365
"10942","Zone Sud",2010,"22",0.024,0,365
"10943","Zone Sud",2011,"22",0.0365,365,365
"10944","Zone Sud",2012,"22",0.049,730,365
"10945","Zone Sud",2013,"22",0.0515,1095,365
"10946","Zone Sud",2014,"22",0.054,1460,365
"10947","Zone Sud",2015,"22",0.0565,1825,365
"10948","Zone Sud",2016,"22",0.059,2190,365
"10949","Bubanza",2017,"22",0.072,2555,365
"10950","Bugarama",2017,"22",0.155,2555,365
"10951","Buhiga",2017,"22",0.332,2555,365
"10952","Bururi",2017,"22",0.134,2555,365
"10953","Busoni",2017,"22",0.248,2555,365
"10954","Butezi",2017,"22",0.139,2555,365
"10955","Buye",2017,"22",0.205,2555,365
"10956","Cankuzo",2017,"22",0.287,2555,365
"10957","Cibitoke",2017,"22",0.064,2555,365
"10958","Fota",2017,"22",0.088,2555,365
"10959","Gahombo",2017,"22",0.385,2555,365
"10960","Gashoho",2017,"22",0.428,2555,365
"10961","Gihofi",2017,"22",0.261,2555,365
"10962","Gitega",2017,"22",0.383,2555,365
"10963","Giteranyi",2017,"22",0.288,2555,365
"10964","Isale",2017,"22",0.05,2555,365
"10965","Kabezi",2017,"22",0.1,2555,365
"10966","Kayanza",2017,"22",0.234,2555,365
"10967","Kibumbu",2017,"22",0.133,2555,365
"10968","Kibuye",2017,"22",0.488,2555,365
"10969","Kiganda",2017,"22",0.153,2555,365
"10970","Kinyinya",2017,"22",0.121,2555,365
"10971","Kiremba",2017,"22",0.218,2555,365
"10972","Kirundo",2017,"22",0.288,2555,365
"10973","Mabayi",2017,"22",0.08,2555,365
"10974","Makamba",2017,"22",0.125,2555,365
"10975","Matana",2017,"22",0.102,2555,365
"10976","Mpanda",2017,"22",0.055,2555,365
"10977","Mukenke",2017,"22",0.19,2555,365
"10978","Muramvya",2017,"22",0.052,2555,365
"10979","Murore",2017,"22",0.233,2555,365
"10980","Musema",2017,"22",0.26,2555,365
"10981","Mutaho",2017,"22",0.533,2555,365
"10982","Muyinga",2017,"22",0.226,2555,365
"10983","Ngozi",2017,"22",0.227,2555,365
"10984","Nyabikere",2017,"22",0.619,2555,365
"10985","Nyanza-Lac",2017,"22",0.187,2555,365
"10986","Rumonge",2017,"22",0.12,2555,365
"10987","Rutana",2017,"22",0.18,2555,365
"10988","Ruyigi",2017,"22",0.178,2555,365
"10989","Rwibaga",2017,"22",0.067,2555,365
"10990","Ryansoro",2017,"22",0.359,2555,365
"10991","Vumbi",2017,"22",0.273,2555,365
"10992","Zone Centre",2017,"22",0.115,2555,365
"10993","Zone Nord",2017,"22",0.062,2555,365
"10994","Zone Sud",2017,"22",0.059,2555,365
"10995","Bubanza",2018,"22",0.072,2920,365
"10996","Bugarama",2018,"22",0.155,2920,365
"10997","Buhiga",2018,"22",0.332,2920,365
"10998","Bururi",2018,"22",0.134,2920,365
"10999","Busoni",2018,"22",0.248,2920,365
"11000","Butezi",2018,"22",0.139,2920,365
"11001","Buye",2018,"22",0.205,2920,365
"11002","Cankuzo",2018,"22",0.287,2920,365
"11003","Cibitoke",2018,"22",0.064,2920,365
"11004","Fota",2018,"22",0.088,2920,365
"11005","Gahombo",2018,"22",0.385,2920,365
"11006","Gashoho",2018,"22",0.428,2920,365
"11007","Gihofi",2018,"22",0.261,2920,365
"11008","Gitega",2018,"22",0.383,2920,365
"11009","Giteranyi",2018,"22",0.288,2920,365
"11010","Isale",2018,"22",0.05,2920,365
"11011","Kabezi",2018,"22",0.1,2920,365
"11012","Kayanza",2018,"22",0.234,2920,365
"11013","Kibumbu",2018,"22",0.133,2920,365
"11014","Kibuye",2018,"22",0.488,2920,365
"11015","Kiganda",2018,"22",0.153,2920,365
"11016","Kinyinya",2018,"22",0.121,2920,365
"11017","Kiremba",2018,"22",0.218,2920,365
"11018","Kirundo",2018,"22",0.288,2920,365
"11019","Mabayi",2018,"22",0.08,2920,365
"11020","Makamba",2018,"22",0.125,2920,365
"11021","Matana",2018,"22",0.102,2920,365
"11022","Mpanda",2018,"22",0.055,2920,365
"11023","Mukenke",2018,"22",0.19,2920,365
"11024","Muramvya",2018,"22",0.052,2920,365
"11025","Murore",2018,"22",0.233,2920,365
"11026","Musema",2018,"22",0.26,2920,365
"11027","Mutaho",2018,"22",0.533,2920,365
"11028","Muyinga",2018,"22",0.226,2920,365
"11029","Ngozi",2018,"22",0.227,2920,365
"11030","Nyabikere",2018,"22",0.619,2920,365
"11031","Nyanza-Lac",2018,"22",0.187,2920,365
"11032","Rumonge",2018,"22",0.12,2920,365
"11033","Rutana",2018,"22",0.18,2920,365
"11034","Ruyigi",2018,"22",0.178,2920,365
"11035","Rwibaga",2018,"22",0.067,2920,365
"11036","Ryansoro",2018,"22",0.359,2920,365
"11037","Vumbi",2018,"22",0.273,2920,365
"11038","Zone Centre",2018,"22",0.115,2920,365
"11039","Zone Nord",2018,"22",0.062,2920,365
"11040","Zone Sud",2018,"22",0.059,2920,365
"11041","Bubanza",2019,"22",0.072,3285,365
"11042","Bugarama",2019,"22",0.155,3285,365
"11043","Buhiga",2019,"22",0.332,3285,365
"11044","Bururi",2019,"22",0.134,3285,365
"11045","Busoni",2019,"22",0.248,3285,365
"11046","Butezi",2019,"22",0.139,3285,365
"11047","Buye",2019,"22",0.205,3285,365
"11048","Cankuzo",2019,"22",0.287,3285,365
"11049","Cibitoke",2019,"22",0.064,3285,365
"11050","Fota",2019,"22",0.088,3285,365
"11051","Gahombo",2019,"22",0.385,3285,365
"11052","Gashoho",2019,"22",0.428,3285,365
"11053","Gihofi",2019,"22",0.261,3285,365
"11054","Gitega",2019,"22",0.383,3285,365
"11055","Giteranyi",2019,"22",0.288,3285,365
"11056","Isale",2019,"22",0.05,3285,365
"11057","Kabezi",2019,"22",0.1,3285,365
"11058","Kayanza",2019,"22",0.234,3285,365
"11059","Kibumbu",2019,"22",0.133,3285,365
"11060","Kibuye",2019,"22",0.488,3285,365
"11061","Kiganda",2019,"22",0.153,3285,365
"11062","Kinyinya",2019,"22",0.121,3285,365
"11063","Kiremba",2019,"22",0.218,3285,365
"11064","Kirundo",2019,"22",0.288,3285,365
"11065","Mabayi",2019,"22",0.08,3285,365
"11066","Makamba",2019,"22",0.125,3285,365
"11067","Matana",2019,"22",0.102,3285,365
"11068","Mpanda",2019,"22",0.055,3285,365
"11069","Mukenke",2019,"22",0.19,3285,365
"11070","Muramvya",2019,"22",0.052,3285,365
"11071","Murore",2019,"22",0.233,3285,365
"11072","Musema",2019,"22",0.26,3285,365
"11073","Mutaho",2019,"22",0.533,3285,365
"11074","Muyinga",2019,"22",0.226,3285,365
"11075","Ngozi",2019,"22",0.227,3285,365
"11076","Nyabikere",2019,"22",0.619,3285,365
"11077","Nyanza-Lac",2019,"22",0.187,3285,365
"11078","Rumonge",2019,"22",0.12,3285,365
"11079","Rutana",2019,"22",0.18,3285,365
"11080","Ruyigi",2019,"22",0.178,3285,365
"11081","Rwibaga",2019,"22",0.067,3285,365
"11082","Ryansoro",2019,"22",0.359,3285,365
"11083","Vumbi",2019,"22",0.273,3285,365
"11084","Zone Centre",2019,"22",0.115,3285,365
"11085","Zone Nord",2019,"22",0.062,3285,365
"11086","Zone Sud",2019,"22",0.059,3285,365
"11087","Bubanza",2020,"22",0.072,3650,365
"11088","Bugarama",2020,"22",0.155,3650,365
"11089","Buhiga",2020,"22",0.332,3650,365
"11090","Bururi",2020,"22",0.134,3650,365
"11091","Busoni",2020,"22",0.248,3650,365
"11092","Butezi",2020,"22",0.139,3650,365
"11093","Buye",2020,"22",0.205,3650,365
"11094","Cankuzo",2020,"22",0.287,3650,365
"11095","Cibitoke",2020,"22",0.064,3650,365
"11096","Fota",2020,"22",0.088,3650,365
"11097","Gahombo",2020,"22",0.385,3650,365
"11098","Gashoho",2020,"22",0.428,3650,365
"11099","Gihofi",2020,"22",0.261,3650,365
"11100","Gitega",2020,"22",0.383,3650,365
"11101","Giteranyi",2020,"22",0.288,3650,365
"11102","Isale",2020,"22",0.05,3650,365
"11103","Kabezi",2020,"22",0.1,3650,365
"11104","Kayanza",2020,"22",0.234,3650,365
"11105","Kibumbu",2020,"22",0.133,3650,365
"11106","Kibuye",2020,"22",0.488,3650,365
"11107","Kiganda",2020,"22",0.153,3650,365
"11108","Kinyinya",2020,"22",0.121,3650,365
"11109","Kiremba",2020,"22",0.218,3650,365
"11110","Kirundo",2020,"22",0.288,3650,365
"11111","Mabayi",2020,"22",0.08,3650,365
"11112","Makamba",2020,"22",0.125,3650,365
"11113","Matana",2020,"22",0.102,3650,365
"11114","Mpanda",2020,"22",0.055,3650,365
"11115","Mukenke",2020,"22",0.19,3650,365
"11116","Muramvya",2020,"22",0.052,3650,365
"11117","Murore",2020,"22",0.233,3650,365
"11118","Musema",2020,"22",0.26,3650,365
"11119","Mutaho",2020,"22",0.533,3650,365
"11120","Muyinga",2020,"22",0.226,3650,365
"11121","Ngozi",2020,"22",0.227,3650,365
"11122","Nyabikere",2020,"22",0.619,3650,365
"11123","Nyanza-Lac",2020,"22",0.187,3650,365
"11124","Rumonge",2020,"22",0.12,3650,365
"11125","Rutana",2020,"22",0.18,3650,365
"11126","Ruyigi",2020,"22",0.178,3650,365
"11127","Rwibaga",2020,"22",0.067,3650,365
"11128","Ryansoro",2020,"22",0.359,3650,365
"11129","Vumbi",2020,"22",0.273,3650,365
"11130","Zone Centre",2020,"22",0.115,3650,365
"11131","Zone Nord",2020,"22",0.062,3650,365
"11132","Zone Sud",2020,"22",0.059,3650,365
"11133","Bubanza",2010,"23",0.021,0,365
"11134","Bubanza",2011,"23",0.024,365,365
"11135","Bubanza",2012,"23",0.027,730,365
"11136","Bubanza",2013,"23",0.039,1095,365
"11137","Bubanza",2014,"23",0.051,1460,365
"11138","Bubanza",2015,"23",0.063,1825,365
"11139","Bubanza",2016,"23",0.075,2190,365
"11140","Bugarama",2010,"23",0.041,0,365
"11141","Bugarama",2011,"23",0.0235,365,365
"11142","Bugarama",2012,"23",0.006,730,365
"11143","Bugarama",2013,"23",0.04,1095,365
"11144","Bugarama",2014,"23",0.074,1460,365
"11145","Bugarama",2015,"23",0.108,1825,365
"11146","Bugarama",2016,"23",0.142,2190,365
"11147","Buhiga",2010,"23",0.001,0,365
"11148","Buhiga",2011,"23",0.0025,365,365
"11149","Buhiga",2012,"23",0.004,730,365
"11150","Buhiga",2013,"23",0.093,1095,365
"11151","Buhiga",2014,"23",0.182,1460,365
"11152","Buhiga",2015,"23",0.271,1825,365
"11153","Buhiga",2016,"23",0.36,2190,365
"11154","Bururi",2010,"23",0.028,0,365
"11155","Bururi",2011,"23",0.0245,365,365
"11156","Bururi",2012,"23",0.021,730,365
"11157","Bururi",2013,"23",0.03925,1095,365
"11158","Bururi",2014,"23",0.0575,1460,365
"11159","Bururi",2015,"23",0.07575,1825,365
"11160","Bururi",2016,"23",0.094,2190,365
"11161","Busoni",2010,"23",0.005,0,365
"11162","Busoni",2011,"23",0.022,365,365
"11163","Busoni",2012,"23",0.039,730,365
"11164","Busoni",2013,"23",0.08025,1095,365
"11165","Busoni",2014,"23",0.1215,1460,365
"11166","Busoni",2015,"23",0.16275,1825,365
"11167","Busoni",2016,"23",0.204,2190,365
"11168","Butezi",2010,"23",0.017,0,365
"11169","Butezi",2011,"23",0.0095,365,365
"11170","Butezi",2012,"23",0.002,730,365
"11171","Butezi",2013,"23",0.04125,1095,365
"11172","Butezi",2014,"23",0.0805,1460,365
"11173","Butezi",2015,"23",0.11975,1825,365
"11174","Butezi",2016,"23",0.159,2190,365
"11175","Buye",2010,"23",0.017,0,365
"11176","Buye",2011,"23",0.009,365,365
"11177","Buye",2012,"23",0.001,730,365
"11178","Buye",2013,"23",0.03025,1095,365
"11179","Buye",2014,"23",0.0595,1460,365
"11180","Buye",2015,"23",0.08875,1825,365
"11181","Buye",2016,"23",0.118,2190,365
"11182","Cankuzo",2010,"23",0.012,0,365
"11183","Cankuzo",2011,"23",0.0175,365,365
"11184","Cankuzo",2012,"23",0.023,730,365
"11185","Cankuzo",2013,"23",0.08575,1095,365
"11186","Cankuzo",2014,"23",0.1485,1460,365
"11187","Cankuzo",2015,"23",0.21125,1825,365
"11188","Cankuzo",2016,"23",0.274,2190,365
"11189","Cibitoke",2010,"23",0.003,0,365
"11190","Cibitoke",2011,"23",0.007,365,365
"11191","Cibitoke",2012,"23",0.011,730,365
"11192","Cibitoke",2013,"23",0.0215,1095,365
"11193","Cibitoke",2014,"23",0.032,1460,365
"11194","Cibitoke",2015,"23",0.0425,1825,365
"11195","Cibitoke",2016,"23",0.053,2190,365
"11196","Fota",2010,"23",0.015,0,365
"11197","Fota",2011,"23",0.022,365,365
"11198","Fota",2012,"23",0.029,730,365
"11199","Fota",2013,"23",0.04825,1095,365
"11200","Fota",2014,"23",0.0675,1460,365
"11201","Fota",2015,"23",0.08675,1825,365
"11202","Fota",2016,"23",0.106,2190,365
"11203","Gahombo",2010,"23",0.011,0,365
"11204","Gahombo",2011,"23",0.035,365,365
"11205","Gahombo",2012,"23",0.059,730,365
"11206","Gahombo",2013,"23",0.15875,1095,365
"11207","Gahombo",2014,"23",0.2585,1460,365
"11208","Gahombo",2015,"23",0.35825,1825,365
"11209","Gahombo",2016,"23",0.458,2190,365
"11210","Gashoho",2010,"23",0.035,0,365
"11211","Gashoho",2011,"23",0.0205,365,365
"11212","Gashoho",2012,"23",0.006,730,365
"11213","Gashoho",2013,"23",0.1075,1095,365
"11214","Gashoho",2014,"23",0.209,1460,365
"11215","Gashoho",2015,"23",0.3105,1825,365
"11216","Gashoho",2016,"23",0.412,2190,365
"11217","Gihofi",2010,"23",0.009,0,365
"11218","Gihofi",2011,"23",0.0095,365,365
"11219","Gihofi",2012,"23",0.01,730,365
"11220","Gihofi",2013,"23",0.065,1095,365
"11221","Gihofi",2014,"23",0.12,1460,365
"11222","Gihofi",2015,"23",0.175,1825,365
"11223","Gihofi",2016,"23",0.23,2190,365
"11224","Gitega",2010,"23",0.063,0,365
"11225","Gitega",2011,"23",0.034,365,365
"11226","Gitega",2012,"23",0.005,730,365
"11227","Gitega",2013,"23",0.11475,1095,365
"11228","Gitega",2014,"23",0.2245,1460,365
"11229","Gitega",2015,"23",0.33425,1825,365
"11230","Gitega",2016,"23",0.444,2190,365
"11231","Giteranyi",2010,"23",0.012,0,365
"11232","Giteranyi",2011,"23",0.0145,365,365
"11233","Giteranyi",2012,"23",0.017,730,365
"11234","Giteranyi",2013,"23",0.09775,1095,365
"11235","Giteranyi",2014,"23",0.1785,1460,365
"11236","Giteranyi",2015,"23",0.25925,1825,365
"11237","Giteranyi",2016,"23",0.34,2190,365
"11238","Isale",2010,"23",0.009,0,365
"11239","Isale",2011,"23",0.005,365,365
"11240","Isale",2012,"23",0.001,730,365
"11241","Isale",2013,"23",0.01275,1095,365
"11242","Isale",2014,"23",0.0245,1460,365
"11243","Isale",2015,"23",0.03625,1825,365
"11244","Isale",2016,"23",0.048,2190,365
"11245","Kabezi",2010,"23",0.037,0,365
"11246","Kabezi",2011,"23",0.0265,365,365
"11247","Kabezi",2012,"23",0.016,730,365
"11248","Kabezi",2013,"23",0.027,1095,365
"11249","Kabezi",2014,"23",0.038,1460,365
"11250","Kabezi",2015,"23",0.049,1825,365
"11251","Kabezi",2016,"23",0.06,2190,365
"11252","Kayanza",2010,"23",0.015,0,365
"11253","Kayanza",2011,"23",0.021,365,365
"11254","Kayanza",2012,"23",0.027,730,365
"11255","Kayanza",2013,"23",0.0935,1095,365
"11256","Kayanza",2014,"23",0.16,1460,365
"11257","Kayanza",2015,"23",0.2265,1825,365
"11258","Kayanza",2016,"23",0.293,2190,365
"11259","Kibumbu",2010,"23",0.002,0,365
"11260","Kibumbu",2011,"23",0.018,365,365
"11261","Kibumbu",2012,"23",0.034,730,365
"11262","Kibumbu",2013,"23",0.071,1095,365
"11263","Kibumbu",2014,"23",0.108,1460,365
"11264","Kibumbu",2015,"23",0.145,1825,365
"11265","Kibumbu",2016,"23",0.182,2190,365
"11266","Kibuye",2010,"23",0,0,365
"11267","Kibuye",2011,"23",0.002,365,365
"11268","Kibuye",2012,"23",0.004,730,365
"11269","Kibuye",2013,"23",0.13175,1095,365
"11270","Kibuye",2014,"23",0.2595,1460,365
"11271","Kibuye",2015,"23",0.38725,1825,365
"11272","Kibuye",2016,"23",0.515,2190,365
"11273","Kiganda",2010,"23",0.002,0,365
"11274","Kiganda",2011,"23",0.0115,365,365
"11275","Kiganda",2012,"23",0.021,730,365
"11276","Kiganda",2013,"23",0.05675,1095,365
"11277","Kiganda",2014,"23",0.0925,1460,365
"11278","Kiganda",2015,"23",0.12825,1825,365
"11279","Kiganda",2016,"23",0.164,2190,365
"11280","Kinyinya",2010,"23",0.013,0,365
"11281","Kinyinya",2011,"23",0.0165,365,365
"11282","Kinyinya",2012,"23",0.02,730,365
"11283","Kinyinya",2013,"23",0.04975,1095,365
"11284","Kinyinya",2014,"23",0.0795,1460,365
"11285","Kinyinya",2015,"23",0.10925,1825,365
"11286","Kinyinya",2016,"23",0.139,2190,365
"11287","Kiremba",2010,"23",0.024,0,365
"11288","Kiremba",2011,"23",0.0185,365,365
"11289","Kiremba",2012,"23",0.013,730,365
"11290","Kiremba",2013,"23",0.0625,1095,365
"11291","Kiremba",2014,"23",0.112,1460,365
"11292","Kiremba",2015,"23",0.1615,1825,365
"11293","Kiremba",2016,"23",0.211,2190,365
"11294","Kirundo",2010,"23",0.008,0,365
