"Run_Number","cases_U1_sum","deaths_1_U1_sum","deaths_2_U1_sum","incidence_U1","death_rate_1_U1","death_rate_2_U1","death_rate_mean_U1","average_PfPR_U1"
35,1242864.91480954,2370.44504317441,1692.0974625957,3948.09077597924,7.52996733466945,5.37512508763327,6.45254621115136,0.180060738574549
36,1511096.97584162,3678.65824579374,2523.29909340388,4716.39302142663,11.4817237781922,7.87564956145443,9.67868666982333,0.224205629925605
37,1728062.88579294,4564.8546285979,2865.19074865888,5163.23271861715,13.6392066329766,8.56082654177631,11.1000165873764,0.243151600883165
38,1799672.09359972,5049.72723614172,3572.95772842321,5390.5478759807,15.1254200828431,10.702060537815,12.9137403103291,0.252859970862971
39,1538058.3778172,3743.69489181261,2602.62031589328,4838.61916117168,11.7773903112915,8.18765315501738,9.98252173315444,0.228058906560443
40,1321187.88699602,2786.39748223924,2159.15820905217,4165.05116558688,8.78413145883154,6.80675663455151,7.79544404669153,0.190185637156675
41,1432859.88843547,3336.53908156428,2622.28943158821,4353.43922720744,10.1373625139669,7.96726725948941,9.05231488672817,0.208634637498917
42,1675690.66672097,5021.29928776806,3396.90833471036,5089.47515013904,15.2508923359432,10.317226741281,12.7840595386121,0.241984189199592
43,1623991.85660873,4205.21274598071,2959.67902074213,5134.27722090667,13.294849923596,9.35707436927921,11.3259621464376,0.246572397634322
44,1664340.26665713,4405.67523533208,2990.74299097512,5074.25854095639,13.4320701357935,9.11820946100278,11.2751397983981,0.241213472366353
45,1257810.48672658,2743.22792184376,2099.13669836721,3964.77478935944,8.64699493347227,6.61673944440143,7.63186718893685,0.185866051987946
46,1496961.55831719,3371.18556056897,2454.05267132644,4628.05593591097,10.4224689391407,7.5870305215707,9.0047497303557,0.219317105028629
47,1664468.71362696,4081.07043185685,2816.1645093325,4748.66691792999,11.6431411361717,8.03441190058495,9.83877651837833,0.22724459362492
48,1828901.17400519,3632.00010962069,2670.00082322223,5492.38133725795,10.907275856417,8.0182914748829,9.46278366564995,0.264585976214931
49,1477384.7894507,4622.21578791558,2949.87987761929,4978.16911233637,15.5749348648094,9.93986197551612,12.7573984201628,0.233107268467605
